Variant	N
HEMGN (downstream_gene_variant)	9
MEA1 (downstream_gene_variant)	9
STX18-AS1 (intron_variant)	9
CORO2A (intron_variant)	9
AC116317.1 (downstream_gene_variant)	9
WFS1 (downstream_gene_variant)	9
AC116317.1 (intron_variant)	9
MAN2B2 (upstream_gene_variant)	9
SEPTIN7P7 (non_coding_transcript_exon_variant)	9
AL109618.2 (upstream_gene_variant)	9
LINC002481 (non_coding_transcript_exon_variant)	9
AC093323.3-MRFAP1L1 (intergenic_region)	9
PIK3C3 (downstream_gene_variant)	9
PRPH2 (downstream_gene_variant)	9
RNF121 (intron_variant)	9
UBR2 (splice_region_variant&intron_variant)	9
UBE2D3P1 (downstream_gene_variant)	9
AC012569.1 (non_coding_transcript_exon_variant)	9
GMPSP1 (non_coding_transcript_exon_variant)	9
MRPS10 (3_prime_UTR_variant)	9
FADD-PPFIA1 (intergenic_region)	9
AP000879.1 (upstream_gene_variant)	9
FADD (downstream_gene_variant)	9
AL121924.2 (downstream_gene_variant)	9
AP000808.1-MRGPRD (intergenic_region)	9
TTC33 (intron_variant)	9
MXI1 (upstream_gene_variant)	9
AL136115.1 (downstream_gene_variant)	9
WDR43 (upstream_gene_variant)	9
RNASEH1 (non_coding_transcript_exon_variant)	9
CAD (splice_region_variant&intron_variant)	9
LPGAT1 (intron_variant)	9
AC012065.5 (non_coding_transcript_exon_variant)	9
AL158847.1 (intron_variant)	9
AL590556.3 (intron_variant)	9
UBE2J2 (downstream_gene_variant)	9
CR1L (intron_variant)	9
PUS10 (downstream_gene_variant)	9
CDC42-AS1 (downstream_gene_variant)	9
PRRC2C (splice_region_variant&intron_variant)	9
AL390728.6 (non_coding_transcript_exon_variant)	9
CAD (downstream_gene_variant)	9
NDUFS2 (downstream_gene_variant)	9
PSMB2 (non_coding_transcript_exon_variant)	9
LGALS8 (non_coding_transcript_exon_variant)	9
TTC4 (non_coding_transcript_exon_variant)	9
STRIP1 (downstream_gene_variant)	9
CHTOP (upstream_gene_variant)	9
RNF187 (downstream_gene_variant)	9
GUK1 (non_coding_transcript_exon_variant)	9
TTC7A (3_prime_UTR_variant)	9
ATP6V0B (upstream_gene_variant)	9
TTC7A (non_coding_transcript_exon_variant)	9
PUSL1 (downstream_gene_variant)	9
AC093732.2 (upstream_gene_variant)	9
AL513175.1 (upstream_gene_variant)	9
RNASEH1 (3_prime_UTR_variant)	9
RNASEH1 (downstream_gene_variant)	9
SOAT1 (splice_region_variant&intron_variant)	9
ENO1 (upstream_gene_variant)	9
TRAPPC3 (upstream_gene_variant)	9
HMGCL (downstream_gene_variant)	9
MAGI3 (intron_variant)	9
PRKAB2 (downstream_gene_variant)	9
RPS15AP12 (upstream_gene_variant)	9
FLVCR1 (upstream_gene_variant)	9
DNTTIP2 (upstream_gene_variant)	9
AC079250.1 (non_coding_transcript_exon_variant)	9
CEBPZ (intron_variant)	9
OBSCN (downstream_gene_variant)	9
CAMTA1 (downstream_gene_variant)	9
RNU1-2 (downstream_gene_variant)	9
PRCC (upstream_gene_variant)	9
CRYZ (upstream_gene_variant)	9
C2CD4D-AS1 (downstream_gene_variant)	9
TYW3 (intron_variant)	9
LYPLAL1 (non_coding_transcript_exon_variant)	9
NCOA1 (splice_region_variant&intron_variant)	9
AC093155.2 (upstream_gene_variant)	9
AC093155.1 (non_coding_transcript_exon_variant)	9
PFN1P1 (non_coding_transcript_exon_variant)	9
SPTBN1 (splice_region_variant&intron_variant)	9
SELENOF (intron_variant)	9
PTPN22 (downstream_gene_variant)	9
MPV17 (downstream_gene_variant)	9
SRSF10 (non_coding_transcript_exon_variant)	9
AL359762.3 (intron_variant)	9
DSTYK (3_prime_UTR_variant)	9
TP53BP2 (intron_variant)	9
SMYD2 (non_coding_transcript_exon_variant)	9
CRTC2 (upstream_gene_variant)	9
LINC01118 (intron_variant)	9
AL513327.1 (intron_variant)	9
PINK1 (upstream_gene_variant)	9
RCOR3 (upstream_gene_variant)	9
RAP1A (downstream_gene_variant)	9
GMCL1 (intron_variant)	9
JMJD4 (downstream_gene_variant)	9
MTA3 (intron_variant)	9
S1PR1 (upstream_gene_variant)	9
ADCY3 (upstream_gene_variant)	9
MPV17 (intron_variant)	9
CR1 (3_prime_UTR_variant)	9
MEF2D (downstream_gene_variant)	9
RSRP1 (downstream_gene_variant)	9
AL713999.1 (intron_variant)	9
PRKCE (intron_variant)	9
WBP1 (downstream_gene_variant)	9
TRIM46 (upstream_gene_variant)	9
MEF2D (intron_variant)	9
TNFRSF1B (intron_variant)	9
LBR (downstream_gene_variant)	9
LRRC47 (upstream_gene_variant)	9
S100PBP (upstream_gene_variant)	9
RER1 (downstream_gene_variant)	9
RPL5P4 (non_coding_transcript_exon_variant)	9
UTP25 (3_prime_UTR_variant)	9
ANXA4 (upstream_gene_variant)	9
FLVCR1 (downstream_gene_variant)	9
MRTO4 (upstream_gene_variant)	9
P3H1 (non_coding_transcript_exon_variant)	9
KCNAB2 (upstream_gene_variant)	9
LINC00299 (intron_variant)	9
PSMA5 (intron_variant)	9
RTCA (intron_variant)	9
DCTN1 (upstream_gene_variant)	9
PEX19 (non_coding_transcript_exon_variant)	9
EFCAB14 (upstream_gene_variant)	9
WARS2-AS1 (non_coding_transcript_exon_variant)	9
EFCAB14 (downstream_gene_variant)	9
PEX19 (upstream_gene_variant)	9
AL139011.2 (upstream_gene_variant)	9
AL109741.2 (non_coding_transcript_exon_variant)	9
RASSF5 (3_prime_UTR_variant)	9
SOCS5 (intron_variant)	9
PPM1G (downstream_gene_variant)	9
ARL8A (upstream_gene_variant)	9
SWT1 (intron_variant)	9
TRIM33 (intron_variant)	9
GAPDHP25 (non_coding_transcript_exon_variant)	9
CSRP1 (intron_variant)	9
MTMR11 (downstream_gene_variant)	9
TMED5 (downstream_gene_variant)	9
LMNA (downstream_gene_variant)	9
VPS45 (downstream_gene_variant)	9
SERBP1 (downstream_gene_variant)	9
DHX9 (upstream_gene_variant)	9
MEGF6 (downstream_gene_variant)	9
ADAR (intron_variant)	9
ELOA (intron_variant)	9
CDC73 (intron_variant)	9
COQ8A (non_coding_transcript_exon_variant)	9
DQX1 (upstream_gene_variant)	9
GAS5-AS1 (upstream_gene_variant)	9
PSMD4 (downstream_gene_variant)	9
FAM102B (intron_variant)	9
AHSA2P (non_coding_transcript_exon_variant)	9
GNPAT (upstream_gene_variant)	9
AIDA (downstream_gene_variant)	9
CC2D1B (upstream_gene_variant)	9
LPIN1 (upstream_gene_variant)	9
LCLAT1 (intron_variant)	9
ZNF638 (non_coding_transcript_exon_variant)	9
SPEN (downstream_gene_variant)	9
PLEKHG5 (upstream_gene_variant)	9
DNAJC16 (non_coding_transcript_exon_variant)	9
NUDC (intron_variant)	9
NUDC (upstream_gene_variant)	9
GNG4 (downstream_gene_variant)	9
FOSL2 (downstream_gene_variant)	9
GNG4 (3_prime_UTR_variant)	9
LRRC8C (non_coding_transcript_exon_variant)	9
YY1AP1 (downstream_gene_variant)	9
AC104459.1 (upstream_gene_variant)	9
TUT4 (upstream_gene_variant)	9
AL162431.1 (intron_variant)	9
MRPL20-AS1 (non_coding_transcript_exon_variant)	9
AL121992.3 (upstream_gene_variant)	9
ZBTB48 (downstream_gene_variant)	9
CHD1L (upstream_gene_variant)	9
ODC1-DT (upstream_gene_variant)	9
TRMT112P6 (non_coding_transcript_exon_variant)	9
WDR3 (downstream_gene_variant)	9
LAX1 (non_coding_transcript_exon_variant)	9
DAP3 (downstream_gene_variant)	9
XPR1 (intron_variant)	9
OPN3 (intron_variant)	9
MACF1 (intron_variant)	9
MACF1 (downstream_gene_variant)	9
TAS1R1 (upstream_gene_variant)	9
RNF115 (intron_variant)	9
ACBD6 (intron_variant)	9
SRGAP2C (intron_variant)	9
THADA (splice_region_variant&intron_variant)	9
WDTC1 (intron_variant)	9
AC098935.2 (downstream_gene_variant)	9
MFSD2B (downstream_gene_variant)	9
CD247 (downstream_gene_variant)	9
PDE4B (upstream_gene_variant)	9
LEPROT (3_prime_UTR_variant)	9
PGM1 (upstream_gene_variant)	9
AL136379.1 (downstream_gene_variant)	9
PSME4 (intron_variant)	9
PPT1 (intron_variant)	9
TBCE (splice_region_variant&intron_variant)	9
TRAPPC12 (downstream_gene_variant)	9
ATP1A1-AS1 (intron_variant)	9
CENPO (downstream_gene_variant)	9
ATP6V1C2 (downstream_gene_variant)	9
PTPRC (upstream_gene_variant)	9
SZRD1 (intron_variant)	9
MOV10 (downstream_gene_variant)	9
AL592295.3 (intron_variant)	9
ARID1A (upstream_gene_variant)	9
TARDBP (upstream_gene_variant)	9
PARP1 (downstream_gene_variant)	9
BX571818.1 (intron_variant)	9
DPYD (splice_donor_variant&intron_variant)	9
FAAP20 (intron_variant)	9
AL589765.1 (upstream_gene_variant)	9
GPN2 (downstream_gene_variant)	9
MAPKAPK2 (intron_variant)	9
SMG7 (intron_variant)	9
LINC01137 (intron_variant)	9
ADAMTSL4-AS1 (upstream_gene_variant)	9
ATP8B2 (intron_variant)	9
AC016747.4 (intron_variant)	9
AL162740.1 (downstream_gene_variant)	9
AC146507.2 (downstream_gene_variant)	8
PTBP1 (intron_variant)	8
MRPS25 (downstream_gene_variant)	8
NCBP1 (upstream_gene_variant)	8
RBSN (intron_variant)	8
NCBP1 (downstream_gene_variant)	8
BDP1P (non_coding_transcript_exon_variant)	8
PSMA5 (downstream_gene_variant)	8
RFTN1 (downstream_gene_variant)	8
CACYBP (intron_variant)	8
ANKRD28 (non_coding_transcript_exon_variant)	8
AP3D1 (upstream_gene_variant)	8
MRPS25 (intron_variant)	8
IGBP1P1 (non_coding_transcript_exon_variant)	8
TRMO (intron_variant)	8
ERCC6L2 (splice_region_variant&intron_variant)	8
CLTB (intron_variant)	8
POLR2E (non_coding_transcript_exon_variant)	8
ZNF236 (upstream_gene_variant)	8
R3HDM4 (non_coding_transcript_exon_variant)	8
AC124254.2 (intron_variant)	8
ZNF236 (3_prime_UTR_variant)	8
MIR32 (downstream_gene_variant)	8
AUH (downstream_gene_variant)	8
TMEM245 (3_prime_UTR_variant)	8
MBD3 (upstream_gene_variant)	8
TMEM245 (downstream_gene_variant)	8
SATB1 (upstream_gene_variant)	8
UIMC1 (intron_variant)	8
PNPT1 (splice_region_variant&intron_variant)	8
B4GALT7 (upstream_gene_variant)	8
MKNK2 (intron_variant)	8
SATB1 (5_prime_UTR_variant)	8
EAF1-AS1 (upstream_gene_variant)	8
PDIA3P1 (upstream_gene_variant)	8
FAF2 (upstream_gene_variant)	8
ERP44 (intron_variant)	8
FAM120AOS (upstream_gene_variant)	8
BTBD2 (intron_variant)	8
PRKAB2 (3_prime_UTR_variant)	8
FRS2 (downstream_gene_variant)	8
SATB1-AS1 (downstream_gene_variant)	8
AL445363.1 (downstream_gene_variant)	8
KAT2B (downstream_gene_variant)	8
AL445363.3 (upstream_gene_variant)	8
CAPN7 (splice_region_variant&intron_variant)	8
DAZAP1 (downstream_gene_variant)	8
MOB3A (upstream_gene_variant)	8
FAM120A (upstream_gene_variant)	8
RPS15 (upstream_gene_variant)	8
RAD23B (splice_region_variant&intron_variant)	8
ZNF169 (intron_variant)	8
AC025263.2 (intron_variant)	8
MFSD14B (intron_variant)	8
EAPP (upstream_gene_variant)	8
PWWP3A (non_coding_transcript_exon_variant)	8
STX17 (downstream_gene_variant)	8
BTD (downstream_gene_variant)	8
TPGS1-CDC34 (intergenic_region)	8
NR2C2 (downstream_gene_variant)	8
AC005702.1 (downstream_gene_variant)	8
JSRP1 (upstream_gene_variant)	8
ZNF561 (downstream_gene_variant)	8
AL096870.2 (non_coding_transcript_exon_variant)	8
MTMR14 (upstream_gene_variant)	8
RACK1 (non_coding_transcript_exon_variant)	8
TRIM7 (upstream_gene_variant)	8
AC008443.6 (downstream_gene_variant)	8
SHFL (downstream_gene_variant)	8
AC020931.1 (upstream_gene_variant)	8
SHFL (upstream_gene_variant)	8
AC008443.4 (upstream_gene_variant)	8
AC008752.3 (upstream_gene_variant)	8
FBXL12 (intron_variant)	8
RPS4XP22 (non_coding_transcript_exon_variant)	8
ZNF562 (3_prime_UTR_variant)	8
EYA3 (intron_variant)	8
CERS4 (intron_variant)	8
OSBPL8 (upstream_gene_variant)	8
ZNF266 (upstream_gene_variant)	8
ARPC4 (intron_variant)	8
ZNF266 (non_coding_transcript_exon_variant)	8
ZNF559 (3_prime_UTR_variant)	8
AC011451.2 (downstream_gene_variant)	8
ZNF559 (downstream_gene_variant)	8
AQP3 (non_coding_transcript_exon_variant)	8
ZNF558 (downstream_gene_variant)	8
AL356218.1 (downstream_gene_variant)	8
ADAMTS10 (downstream_gene_variant)	8
MYO1F (non_coding_transcript_exon_variant)	8
MARCHF2 (intron_variant)	8
SNORD95 (downstream_gene_variant)	8
APTX (intron_variant)	8
AL589642.1 (upstream_gene_variant)	8
TRIM52 (non_coding_transcript_exon_variant)	8
SERPINB6 (upstream_gene_variant)	8
UHRF2 (downstream_gene_variant)	8
AC016727.1 (upstream_gene_variant)	8
AC008758.5 (intron_variant)	8
SERPINB9 (intron_variant)	8
AC012618.2 (downstream_gene_variant)	8
ZNF788P (intron_variant)	8
ZNF20 (intron_variant)	8
SRP72 (intron_variant)	8
ADAMTSL1 (intron_variant)	8
ZNF441 (downstream_gene_variant)	8
AC018816.1 (intron_variant)	8
ECSIT (intron_variant)	8
GMDS (intron_variant)	8
RPS6 (upstream_gene_variant)	8
CCDC159 (upstream_gene_variant)	8
SMARCA4 (upstream_gene_variant)	8
EDEM1 (3_prime_UTR_variant)	8
MRPS36P1 (non_coding_transcript_exon_variant)	8
CDKN2D (downstream_gene_variant)	8
CTAGE12P (non_coding_transcript_exon_variant)	8
DUSP22 (intron_variant)	8
THUMPD3 (upstream_gene_variant)	8
TRIM52-AS1 (non_coding_transcript_exon_variant)	8
NDUFB6 (intron_variant)	8
TRIM52-AS1 (upstream_gene_variant)	8
AC107032.2 (upstream_gene_variant)	8
AC011611.5 (non_coding_transcript_exon_variant)	8
PRRT3 (downstream_gene_variant)	8
SEMA4D (non_coding_transcript_exon_variant)	8
HMG20B (downstream_gene_variant)	8
SH3GL1 (upstream_gene_variant)	8
CEMIP2 (3_prime_UTR_variant)	8
KRTCAP3 (upstream_gene_variant)	8
RUFY1 (non_coding_transcript_exon_variant)	8
C9orf85 (intron_variant)	8
MAP2K2 (intron_variant)	8
RUFY1 (5_prime_UTR_variant)	8
ZFAND5 (downstream_gene_variant)	8
MRPL54 (upstream_gene_variant)	8
AC005954.2 (upstream_gene_variant)	8
COP1 (downstream_gene_variant)	8
ZNF879 (upstream_gene_variant)	8
CACTIN (3_prime_UTR_variant)	8
DOHH (upstream_gene_variant)	8
UBAP1 (upstream_gene_variant)	8
CEP78 (non_coding_transcript_exon_variant)	8
KIAA0040 (3_prime_UTR_variant)	8
ZNF57 (downstream_gene_variant)	8
PHYKPL (non_coding_transcript_exon_variant)	8
IDNK (intron_variant)	8
SRD5A3-AS1 (intron_variant)	8
AGTPBP1 (splice_donor_variant&intron_variant)	8
AGTPBP1 (intron_variant)	8
SPPL2B (non_coding_transcript_exon_variant)	8
TUT7 (downstream_gene_variant)	8
SRD5A3-AS1 (downstream_gene_variant)	8
AC104530.1 (non_coding_transcript_exon_variant)	8
PSMA5 (upstream_gene_variant)	8
COP1 (splice_donor_variant&intron_variant)	8
CEMIP2 (non_coding_transcript_exon_variant)	8
PIGUP1 (non_coding_transcript_exon_variant)	8
PTP4A2 (non_coding_transcript_exon_variant)	8
CEP135 (upstream_gene_variant)	8
GALT (upstream_gene_variant)	8
CNOT6 (intron_variant)	8
EMC3 (upstream_gene_variant)	8
VCP (downstream_gene_variant)	8
PIGO (downstream_gene_variant)	8
CIDECP1 (intron_variant)	8
TGM1 (upstream_gene_variant)	8
ARHGEF18 (upstream_gene_variant)	8
ZNF557 (3_prime_UTR_variant)	8
TOR1AIP1 (upstream_gene_variant)	8
SH2D3A (intron_variant)	8
AC034193.1 (non_coding_transcript_exon_variant)	8
AC025257.1 (upstream_gene_variant)	8
DENND1C (non_coding_transcript_exon_variant)	8
TRMT10B (upstream_gene_variant)	8
VMAC (3_prime_UTR_variant)	8
AC104532.2 (downstream_gene_variant)	8
VGLL4 (downstream_gene_variant)	8
SDCCAG8 (intron_variant)	8
ZNF658 (intron_variant)	8
PIP5K1B (intron_variant)	8
AL591043.2 (intron_variant)	8
TAMM41 (upstream_gene_variant)	8
AKT3 (3_prime_UTR_variant)	8
AL591043.2 (upstream_gene_variant)	8
TSEN2 (intron_variant)	8
TRPM3 (intron_variant)	8
AC100778.2 (downstream_gene_variant)	8
ARL10 (downstream_gene_variant)	8
SEPTIN9 (non_coding_transcript_exon_variant)	8
FBXW5 (upstream_gene_variant)	8
TEKT2 (downstream_gene_variant)	8
AC091982.1 (downstream_gene_variant)	8
RNU6-638P (upstream_gene_variant)	8
ZNF197 (3_prime_UTR_variant)	8
ZNF35 (upstream_gene_variant)	8
AC099804.1 (downstream_gene_variant)	8
AC091982.3 (downstream_gene_variant)	8
LINC01588 (upstream_gene_variant)	8
ATOX1 (upstream_gene_variant)	8
DPP7 (intron_variant)	8
TNRC6C-AS1 (non_coding_transcript_exon_variant)	8
MAP7D1 (non_coding_transcript_exon_variant)	8
TNRC6C (intron_variant)	8
NDOR1 (intron_variant)	8
EHMT1 (non_coding_transcript_exon_variant)	8
TSFM (upstream_gene_variant)	8
SEC14L1 (upstream_gene_variant)	8
SNHG20 (intron_variant)	8
AC016168.2 (upstream_gene_variant)	8
AC016168.1 (downstream_gene_variant)	8
GM2A-SLC36A3 (intergenic_region)	8
THRAP3 (upstream_gene_variant)	8
RNU6-97P (downstream_gene_variant)	8
RPS24P8 (non_coding_transcript_exon_variant)	8
AC015802.1 (upstream_gene_variant)	8
LARS2 (3_prime_UTR_variant)	8
AC008641.1-AC011342.1 (intergenic_region)	8
ANXA6 (splice_region_variant&intron_variant)	8
PSME4 (non_coding_transcript_exon_variant)	8
GAA (downstream_gene_variant)	8
TRAF2 (upstream_gene_variant)	8
DTNB (intron_variant)	8
SLC26A11 (upstream_gene_variant)	8
BRD3OS (3_prime_UTR_variant)	8
TOGARAM1 (intron_variant)	8
TMEM154 (intron_variant)	8
TRAK1 (3_prime_UTR_variant)	8
TRAK1 (downstream_gene_variant)	8
VIPR1 (intron_variant)	8
VIPR1 (non_coding_transcript_exon_variant)	8
CAMSAP1 (upstream_gene_variant)	8
VIPR1 (downstream_gene_variant)	8
MAFG (downstream_gene_variant)	8
ENTR1 (upstream_gene_variant)	8
AC099329.1 (downstream_gene_variant)	8
SLC25A10 (downstream_gene_variant)	8
LARP1 (upstream_gene_variant)	8
RPS3P6 (non_coding_transcript_exon_variant)	8
PDE6G (upstream_gene_variant)	8
TSPAN10 (upstream_gene_variant)	8
NPLOC4 (non_coding_transcript_exon_variant)	8
AGO4 (downstream_gene_variant)	8
FAAP100 (3_prime_UTR_variant)	8
SAP30L (intron_variant)	8
RPL36AL-MGAT2 (intergenic_region)	8
CCDC183 (intron_variant)	8
SFT2D2 (downstream_gene_variant)	8
AKNAD1 (intron_variant)	8
GALNT10 (intron_variant)	8
RPTOR (upstream_gene_variant)	8
AGO1 (downstream_gene_variant)	8
MFAP3 (upstream_gene_variant)	8
PSME4 (3_prime_UTR_variant)	8
AC025165.2 (upstream_gene_variant)	8
FOXK2 (3_prime_UTR_variant)	8
GRPEL2 (downstream_gene_variant)	8
AC008427.2 (non_coding_transcript_exon_variant)	8
SLC39A11 (non_coding_transcript_exon_variant)	8
AC080037.2 (downstream_gene_variant)	8
PDE6A (intron_variant)	8
AC044784.1-LINC00709 (intergenic_region)	8
ARHGEF37 (upstream_gene_variant)	8
ABCA5 (upstream_gene_variant)	8
CELF2 (splice_region_variant&intron_variant)	8
ASB3 (downstream_gene_variant)	8
AL365475.1-PTGER2 (intergenic_region)	8
CDC123 (splice_region_variant&intron_variant)	8
ZNF589 (upstream_gene_variant)	8
PCYOX1L (upstream_gene_variant)	8
AMZ2 (upstream_gene_variant)	8
LINC00674 (intron_variant)	8
AC018665.1 (downstream_gene_variant)	8
TADA1 (downstream_gene_variant)	8
ATRIP (upstream_gene_variant)	8
INPP5B (intron_variant)	8
HELZ (splice_region_variant&intron_variant)	8
RPL4P2 (non_coding_transcript_exon_variant)	8
AXIN2 (upstream_gene_variant)	8
SF3A3 (upstream_gene_variant)	8
ERO1A (3_prime_UTR_variant)	8
DDX5 (upstream_gene_variant)	8
SF3A3 (intron_variant)	8
TRDMT1 (non_coding_transcript_exon_variant)	8
PSMC5 (non_coding_transcript_exon_variant)	8
FTSJ3 (intron_variant)	8
FTSJ3 (non_coding_transcript_exon_variant)	8
SMARCC1 (splice_donor_variant&intron_variant)	8
FAM104A (downstream_gene_variant)	8
C17orf80 (missense_variant)	8
ATP5F1C (intron_variant)	8
EHMT1 (3_prime_UTR_variant)	8
STXBP3 (upstream_gene_variant)	8
LZTFL1 (downstream_gene_variant)	8
AC087289.4 (downstream_gene_variant)	8
LARP4B (intron_variant)	8
ZC3H12A (upstream_gene_variant)	8
AC087289.4 (upstream_gene_variant)	8
AC087289.3 (non_coding_transcript_exon_variant)	8
MRPL38 (non_coding_transcript_exon_variant)	8
WBP2 (non_coding_transcript_exon_variant)	8
AC096586.1 (upstream_gene_variant)	8
PLRG1 (non_coding_transcript_exon_variant)	8
LLGL2 (downstream_gene_variant)	8
CCDC12 (non_coding_transcript_exon_variant)	8
NET1 (downstream_gene_variant)	8
GRB2 (upstream_gene_variant)	8
DNALI1 (upstream_gene_variant)	8
MRPS7 (downstream_gene_variant)	8
NUP85 (downstream_gene_variant)	8
NUP85 (intron_variant)	8
TASOR2 (downstream_gene_variant)	8
TMEM104 (3_prime_UTR_variant)	8
AL359962.1 (upstream_gene_variant)	8
PFKFB3 (upstream_gene_variant)	8
AL359962.3 (downstream_gene_variant)	8
PFKFB3 (3_prime_UTR_variant)	8
PRKCQ (upstream_gene_variant)	8
TTYH2 (downstream_gene_variant)	8
TTYH2 (intron_variant)	8
BRD3OS (upstream_gene_variant)	8
WDR45B (upstream_gene_variant)	8
KHDRBS1 (intron_variant)	8
AC093642.1 (upstream_gene_variant)	8
ME2 (splice_region_variant&intron_variant)	8
KIAA1324 (upstream_gene_variant)	8
MBD1 (intron_variant)	8
RABGAP1 (upstream_gene_variant)	8
RABGAP1 (splice_region_variant&intron_variant)	8
STRBP (splice_region_variant&intron_variant)	8
SNHG22 (intron_variant)	8
DENND1A (intron_variant)	8
ARPC5L (5_prime_UTR_variant)	8
SCAI (intron_variant)	8
CNOT10 (upstream_gene_variant)	8
SCAI (upstream_gene_variant)	8
PRPS1P2 (upstream_gene_variant)	8
PPP6C (3_prime_UTR_variant)	8
SMAD2 (intron_variant)	8
AC007998.2 (intron_variant)	8
MAPKAP1 (splice_region_variant&intron_variant)	8
KIAA1324 (intron_variant)	8
ZBTB43 (intron_variant)	8
RPL4P3 (non_coding_transcript_exon_variant)	8
SNORA65 (downstream_gene_variant)	8
SNORA65 (upstream_gene_variant)	8
TOR2A (non_coding_transcript_exon_variant)	8
TOR2A (intron_variant)	8
TTC16 (downstream_gene_variant)	8
PIK3C3 (intron_variant)	8
ENG (downstream_gene_variant)	8
CLASP2 (downstream_gene_variant)	8
SPDL1 (downstream_gene_variant)	8
RPRD1A (intron_variant)	8
ME2 (downstream_gene_variant)	8
PDCL (intron_variant)	8
MRRF (upstream_gene_variant)	8
CFAP36 (downstream_gene_variant)	8
AL359073.1-HSDL2 (intergenic_region)	8
TOP2B (intron_variant)	8
CHD1L (downstream_gene_variant)	8
SRP54 (intron_variant)	8
AC022968.1 (non_coding_transcript_exon_variant)	8
SNX30 (downstream_gene_variant)	8
SLC31A2 (non_coding_transcript_exon_variant)	8
SLC31A2 (3_prime_UTR_variant)	8
SIMC1 (downstream_gene_variant)	8
KDSR (downstream_gene_variant)	8
SLC4A7 (upstream_gene_variant)	8
ZCCHC2 (non_coding_transcript_exon_variant)	8
ORM2 (downstream_gene_variant)	8
PIGN (upstream_gene_variant)	8
PIGN (3_prime_UTR_variant)	8
AKNA (non_coding_transcript_exon_variant)	8
LINC01411 (intron_variant)	8
TNFSF8 (3_prime_UTR_variant)	8
SEC11C (downstream_gene_variant)	8
AZI2 (upstream_gene_variant)	8
PRORP (upstream_gene_variant)	8
AC104365.4 (downstream_gene_variant)	8
AL121594.1 (upstream_gene_variant)	8
TGFBR2 (non_coding_transcript_exon_variant)	8
PIGC (intron_variant)	8
AC027097.2 (non_coding_transcript_exon_variant)	8
WDR7 (upstream_gene_variant)	8
MDM1 (upstream_gene_variant)	8
MDM1 (intron_variant)	8
AL157935.3 (non_coding_transcript_exon_variant)	8
INO80C (intron_variant)	8
SURF2 (downstream_gene_variant)	8
RAPGEF1 (splice_donor_variant&intron_variant)	8
