	Enrichment	P-Value	Q-Value
GOMF_K63_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	0.3097556226497831	0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_CAFFEINE	0.3097355108441206	0.3	1.0
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	0.30971636810275177	0.4	1.0
HP_SOUND_SENSITIVITY	0.30965137934134057	0.2	1.0
GOMF_DOUBLE_STRANDED_TELOMERIC_DNA_BINDING	0.3096264287358061	0.1	1.0
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	0.30951286213057744	0.1	1.0
GOCC_RNA_POLYMERASE_III_COMPLEX	0.30950180808177613	0.2	1.0
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	0.30950180808177613	0.1	1.0
GOBP_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_STABILIZATION	0.3094863824318304	0.1	1.0
GOBP_SLEEP	0.3094583405462099	0.1	1.0
HP_ABNORMAL_RETICULOCYTE_MORPHOLOGY	0.3094361457395837	0.1	1.0
HP_COMMON_ATRIUM	0.30943035867339724	0.1	1.0
GOBP_PROTEIN_REPAIR	0.30938386268565976	0.2	1.0
GOCC_APICAL_DENDRITE	0.30936633922721635	0.1	1.0
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	0.3093565628707545	0.2	1.0
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT	0.30935435560146407	0.1	1.0
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN	0.30932016743206064	0.1	1.0
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_336HR_DN	0.30924314874998926	0.1	1.0
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY_INVOLVED_IN_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_REPOLARIZATION	0.3091242095199734	0.1	1.0
GOBP_MACROPHAGE_APOPTOTIC_PROCESS	0.309112500270879	0.1	1.0
HP_DEEP_PHILTRUM	0.3090748987657868	0.1	1.0
IPA_NR2F2_DN	0.30907262110191625	0.6	1.0
BIOCARTA_EIF_PATHWAY	0.30906719643177877	0.1	1.0
RAMASWAMY_METASTASIS_UP	0.30899051890312323	0.1	1.0
GSE45837_WT_VS_GFI1_KO_PDC_DN	0.30885872083420585	0.1	1.0
GOBP_PARKIN_MEDIATED_STIMULATION_OF_MITOPHAGY_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION	0.30848664331264575	0.4	1.0
GOMF_MHC_PROTEIN_BINDING	0.3084814839602647	0.1	1.0
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	0.3084313992396688	0.1	1.0
GOCC_SPECIFIC_GRANULE_MEMBRANE	0.30838959934625904	0.1	1.0
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	0.3083884518099603	0.1	1.0
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	0.3083728205935589	0.2	1.0
DER_IFN_GAMMA_RESPONSE_UP	0.30834972496837465	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	0.3083369089898428	0.1	1.0
GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	0.3083203104642404	0.3	1.0
GOBP_INTESTINAL_HEXOSE_ABSORPTION	0.30828607506054884	0.1	1.0
GOBP_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY	0.3082085694914837	0.3	1.0
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	0.3081977395097899	0.1	1.0
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_DN	0.3081713484187756	0.1	1.0
HP_NARROW_ILIAC_WINGS	0.30810082124749283	0.5	1.0
GNF2_CD97	0.30807010315186856	0.1	1.0
HP_ABNORMAL_RAPID_EYE_MOVEMENT_SLEEP	0.3079790473018911	0.2	1.0
GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	0.30775589588682173	0.1	1.0
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	0.3077229578597622	0.1	1.0
GOBP_REGULATION_OF_CELL_FATE_SPECIFICATION	0.30763708232557446	0.1	1.0
GSE8678_IL7R_LOW_VS_HIGH_EFF_CD8_TCELL_UP	0.3076229554569813	0.1	1.0
HP_ABNORMAL_FALLOPIAN_TUBE_MORPHOLOGY	0.30758213627667147	0.1	1.0
GOBP_METAL_ION_EXPORT	0.30755551499662587	0.1	1.0
SCHMIDT_POR_TARGETS_IN_LIMB_BUD_DN	0.3075505735123542	0.1	1.0
GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	0.30755001186584685	0.1	1.0
HP_RETINAL_ARTERIOLAR_TORTUOSITY	0.3075457440702877	0.1	1.0
RIZ_ERYTHROID_DIFFERENTIATION	0.30744271426604874	0.1	1.0
GOMF_LIPID_KINASE_ACTIVITY	0.30739395102921024	0.1	1.0
GOCC_KINETOCHORE	0.30737366131962457	0.1	1.0
HP_BROAD_JAW	0.30734562087986345	0.3	1.0
GOMF_SPHINGOLIPID_TRANSFER_ACTIVITY	0.30729008722724194	0.5	1.0
HP_HYPOCALCIURIA	0.30724404450237	0.2	1.0
GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS	0.3072380363708356	0.2	1.0
GOBP_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	0.3072289622102119	0.1	1.0
MODULE_392	0.30714840930702075	0.1	1.0
REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE	0.30707465332664363	0.3	1.0
GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	0.307040741228649	0.1	1.0
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_12MO_CORRELATED_WITH_ANTIBODY_RESPONSE_POSITIVE	0.30700160672105736	0.1	1.0
TURJANSKI_MAPK7_TARGETS	0.30697512481589423	0.2	1.0
MORF_RAN	0.30696944224271955	0.1	1.0
HP_ABNORMAL_PROSTATE_MORPHOLOGY	0.30692849230950925	0.1	1.0
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	0.3068731627129819	0.1	1.0
GOBP_RESPONSE_TO_STEROL	0.30679261326639057	0.1	1.0
GOBP_EPITHELIAL_FLUID_TRANSPORT	0.30677139711094176	0.3	1.0
GOCC_PRECATALYTIC_SPLICEOSOME	0.3067488398520467	0.1	1.0
GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	0.3066686620731069	0.1	1.0
HP_DECREASED_CIRCULATING_RENIN_LEVEL	0.30662703368031025	0.3	1.0
MODULE_485	0.3066251360447133	0.1	1.0
RAY_TARGETS_OF_P210_BCR_ABL_FUSION_DN	0.30661087835389417	0.1	1.0
HP_RIDGED_NAIL	0.3065615569216764	0.1	1.0
GOCC_ASTER	0.3065396336307183	0.3	1.0
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA	0.3065077668088113	0.1	1.0
BIOCARTA_TOB1_PATHWAY	0.3064695996377784	0.1	1.0
REACTOME_ONCOGENE_INDUCED_SENESCENCE	0.30643236953003417	0.1	1.0
GOBP_DNA_REPLICATION_INITIATION	0.306355928251406	0.1	1.0
GOBP_VIRAL_BUDDING_VIA_HOST_ESCRT_COMPLEX	0.3063096903869978	0.1	1.0
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	0.3062692755406138	0.1	1.0
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	0.3062225840406948	0.1	1.0
MIR659_5P	0.306201696481768	0.1	1.0
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.30615327514606866	0.1	1.0
BIOCARTA_IL10_PATHWAY	0.3061417987141208	0.2	1.0
HP_ABNORMAL_VISUAL_FIXATION	0.3061238653788194	0.2	1.0
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	0.30598618928042765	0.2	1.0
GOMF_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY	0.30593535103449754	0.1	1.0
MORF_SP3	0.30592952848658495	0.1	1.0
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY	0.3059250049767685	0.1	1.0
GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY	0.30577189159679563	0.1	1.0
FARMER_BREAST_CANCER_CLUSTER_1	0.30576438083778884	0.1	1.0
GOMF_CYCLASE_REGULATOR_ACTIVITY	0.3057517658930659	0.3	1.0
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.3057193935780803	0.1	1.0
LE_NEURONAL_DIFFERENTIATION_UP	0.3057170011994615	0.1	1.0
GOBP_DNA_METHYLATION_ON_CYTOSINE	0.3056983394063211	0.5	1.0
REACTOME_VITAMIN_C_ASCORBATE_METABOLISM	0.3056633217822226	0.1	1.0
HP_ABNORMAL_CIRCULATING_DICARBOXYLIC_ACID_CONCENTRATION	0.3056609257506175	0.1	1.0
GOCC_TOR_COMPLEX	0.3056503911965938	0.1	1.0
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.30564771849195765	0.1	1.0
GOBP_MAINTENANCE_OF_APICAL_BASAL_CELL_POLARITY	0.30564019620143656	0.4	1.0
IPA_SOX10_UP	0.30557037763684436	0.1	1.0
GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_DN	0.30556686739373407	0.1	1.0
GOCC_SPINDLE_POLE_CENTROSOME	0.3054966979960429	0.3	1.0
MODULE_306	0.3053404023662534	0.1	1.0
MIR4761_3P	0.305325145480827	0.1	1.0
MANN_RESPONSE_TO_AMIFOSTINE_UP	0.30525701828327895	0.2	1.0
HP_PERIPAPILLARY_ATROPHY	0.3052546592208461	0.3	1.0
DIERICK_SEROTONIN_FUNCTION_GENES	0.3052160684552886	0.3	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_NEDDYLATION	0.30509778087049333	0.5	1.0
MIR4520_5P	0.30507680849400476	0.4	1.0
GOMF_NUCLEOSOMAL_DNA_BINDING	0.3050191727013835	0.1	1.0
GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN	0.30501825425243	0.1	1.0
GOBP_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION	0.3049681246873743	0.4	1.0
TERAMOTO_OPN_TARGETS_CLUSTER_3	0.3049445005045773	0.2	1.0
GOMF_K48_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	0.30484546038830923	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION	0.3047891931869287	0.2	1.0
GOMF_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY	0.3047242164535145	0.1	1.0
HP_SPASTIC_TETRAPARESIS	0.30466999162855146	0.1	1.0
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	0.3046677711051082	0.1	1.0
HP_EPIDERMAL_NEVUS	0.30460253532289633	0.3	1.0
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP	0.30454053037105044	0.1	1.0
SMIRNOV_RESPONSE_TO_IR_6HR_DN	0.3045316103553786	0.1	1.0
HP_ENLARGED_OVARIES	0.3044612971129208	0.1	1.0
GOMF_PHOSPHATIDYLSERINE_FLIPPASE_ACTIVITY	0.30440780729050015	0.4	1.0
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.3043131956775977	0.1	1.0
GOMF_MAGNESIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	0.30430559005213126	0.1	1.0
HP_SPINAL_CORD_TUMOR	0.3042544719332411	0.1	1.0
GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS	0.30421736996259213	0.1	1.0
SHIN_B_CELL_LYMPHOMA_CLUSTER_9	0.3041774493825803	0.1	1.0
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	0.30412046639765966	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_BONE_RESORPTION	0.3041195476574662	0.2	1.0
PUJANA_BRCA_CENTERED_NETWORK	0.3040809998861696	0.1	1.0
KAAB_FAILED_HEART_VENTRICLE_DN	0.30401677859839016	0.1	1.0
BIOCARTA_BARRESTIN_SRC_PATHWAY	0.30400764285652854	0.1	1.0
GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	0.30399402251460794	0.1	1.0
GOBP_REGULATION_OF_VESICLE_FUSION	0.30392570744592995	0.1	1.0
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP	0.30389667889322103	0.1	1.0
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	0.30387868542371	0.1	1.0
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_NON_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_DN	0.3037965617720576	0.1	1.0
HP_PERSONALITY_DISORDER	0.3037900795841959	0.1	1.0
HP_PARIETAL_BOSSING	0.30376168464875775	0.4	1.0
WP_APOPTOSIS	0.30369985447566067	0.1	1.0
SASSON_FSH_RESPONSE	0.303566310789824	0.4	1.0
HP_PANCREATIC_PSEUDOCYST	0.30353178607470493	0.3	1.0
HP_ABNORMALITY_OF_THE_DISTAL_PHALANX_OF_THE_THUMB	0.3035103230332562	0.1	1.0
GOBP_NEURONAL_SIGNAL_TRANSDUCTION	0.3034243878990946	0.4	1.0
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY	0.3034166468059265	0.3	1.0
GOBP_REGULATION_OF_MESODERM_DEVELOPMENT	0.30341214785470855	0.1	1.0
GCM_PFN1	0.30334466847798913	0.1	1.0
GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	0.3031752640622097	0.1	1.0
GOBP_REGULATION_OF_CAVEOLIN_MEDIATED_ENDOCYTOSIS	0.3031673618700301	0.3	1.0
GOBP_VIRAL_TRANSLATIONAL_TERMINATION_REINITIATION	0.3031651239981024	0.4	1.0
HP_WHITE_EYEBROW	0.30314854682459114	0.2	1.0
GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION	0.30311637546140197	0.1	1.0
HP_CONCAVE_NASAL_RIDGE	0.303086617097137	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT	0.30300824630888173	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION	0.30297580829091125	0.1	1.0
GSE33425_CD161_HIGH_VS_INT_CD8_TCELL_DN	0.3029752102105197	0.1	1.0
LIU_IL13_PRIMING_MODEL	0.3029351913825175	0.4	1.0
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	0.3028664323239143	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_ACTIVATION_OF_JANUS_KINASE_ACTIVITY	0.30282686172967077	0.1	1.0
HP_VENOUS_INSUFFICIENCY	0.30281573070605905	0.1	1.0
GOMF_LIGAND_GATED_CALCIUM_CHANNEL_ACTIVITY	0.30274351913629727	0.1	1.0
GOBP_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT	0.3026783928523861	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	0.3026481581098561	0.2	1.0
HP_MITRAL_VALVE_CALCIFICATION	0.30263702197126785	0.3	1.0
GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL	0.30260218521744325	0.2	1.0
BONOME_OVARIAN_CANCER_POOR_SURVIVAL_UP	0.30258610512713857	0.1	1.0
GOBP_FIBROBLAST_ACTIVATION	0.30257552204056654	0.2	1.0
MODULE_310	0.302527567836077	0.1	1.0
MODULE_540	0.3024900590367476	0.4	1.0
REACTOME_SIGNALLING_TO_ERKS	0.30246926692420806	0.1	1.0
HP_ABNORMAL_PARIETAL_BONE_MORPHOLOGY	0.3024382856863712	0.1	1.0
MIR11400	0.3024288501647814	0.3	1.0
HP_FLARED_NOSTRILS	0.30242037948170924	0.3	1.0
IPA_CCNT1_UP	0.3023881601076722	0.1	1.0
BIOCARTA_IGF1MTOR_PATHWAY	0.30237867872364854	0.1	1.0
HP_AUDITORY_HALLUCINATIONS	0.3022631654905815	0.2	1.0
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.3022370563813661	0.1	1.0
GOBP_RESPONSE_TO_SELENIUM_ION	0.302178622823909	0.2	1.0
HP_ANIRIDIA	0.3021352184970616	0.1	1.0
HP_INFERIOR_VERMIS_HYPOPLASIA	0.3021140489733494	0.3	1.0
GOBP_ACYLGLYCEROL_TRANSPORT	0.30207212055975896	0.2	1.0
GSE22886_NAIVE_CD8_TCELL_VS_DC_DN	0.3020233596347916	0.1	1.0
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	0.30201113242876076	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	0.301995207686233	0.2	1.0
XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_DN	0.301971408720869	0.1	1.0
HP_ABNORMALITY_OF_CARTILAGE_OF_EXTERNAL_EAR	0.301948860900472	0.1	1.0
REACTOME_FGFR2_ALTERNATIVE_SPLICING	0.3019083418379406	0.1	1.0
KEGG_BLADDER_CANCER	0.3017778441832199	0.1	1.0
GOBP_INTERSTRAND_CROSS_LINK_REPAIR	0.3017477197381807	0.1	1.0
HP_COLITIS	0.30173057197004194	0.1	1.0
MIR3144_3P	0.3016147986205768	0.1	1.0
HP_OVERTUBULATED_LONG_BONES	0.30158089471915994	0.5	1.0
IRITANI_MAD1_TARGETS_UP	0.30153813197426366	0.3	1.0
HP_BIRD_LIKE_FACIES	0.30150168322072046	0.1	1.0
BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN	0.30139668304317907	0.1	1.0
CUI_GLUCOSE_DEPRIVATION	0.30138496143297194	0.1	1.0
HP_INCREASED_CIRCULATING_IGG_LEVEL	0.30137815875770196	0.1	1.0
GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR	0.3013409041219142	0.2	1.0
SESTO_RESPONSE_TO_UV_C6	0.3013065130026423	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.30124051578492766	0.1	1.0
MORF_RAD21	0.3011820783006322	0.1	1.0
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	0.3011509161010031	0.2	1.0
FUJII_YBX1_TARGETS_DN	0.30114147189121165	0.1	1.0
CAO_BLOOD_FLUZONE_AGE_05_14YO_30DY_UP	0.3010361997039326	0.1	1.0
HP_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.3010261666482185	0.1	1.0
HP_ABNORMALITY_OF_FACIAL_ADIPOSE_TISSUE	0.3009689140088721	0.3	1.0
HP_HYPOPLASIA_OF_THE_PRIMARY_TEETH	0.3009081735620755	0.5	1.0
GOCC_CLATHRIN_VESICLE_COAT	0.3009053251925832	0.1	1.0
HP_CLINODACTYLY_OF_THE_5TH_TOE	0.3009038923464548	0.3	1.0
HP_NEPHROGENIC_DIABETES_INSIPIDUS	0.30090072461509954	0.4	1.0
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.30088386855819527	0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	0.30085306338479073	0.1	1.0
MODULE_349	0.30082777622412243	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	0.3008221010649928	0.1	1.0
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.3007924345618258	0.1	1.0
REACTOME_RAS_PROCESSING	0.3007319002625888	0.1	1.0
MODULE_150	0.30072618404134194	0.1	1.0
GOCC_CCR4_NOT_COMPLEX	0.3006099211569619	0.1	1.0
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	0.30055641065484995	0.1	1.0
GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_DN	0.3005113669309672	0.1	1.0
YUAN_ZNF143_PARTNERS	0.30049591426547995	0.2	1.0
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	0.3004618757753051	0.1	1.0
GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	0.30045447411627696	0.3	1.0
REACTOME_SIGNALLING_TO_RAS	0.3003945644038485	0.2	1.0
GOBP_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	0.30023545240501176	0.1	1.0
MIR6831_3P	0.3002067827536154	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT	0.30017717149893447	0.2	1.0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	0.3001443787394561	0.1	1.0
GOBP_MULTI_ORGANISM_MEMBRANE_FUSION	0.30014395844382585	0.3	1.0
GOMF_R_SMAD_BINDING	0.3001418184325915	0.2	1.0
MODULE_218	0.3000944641478709	0.1	1.0
IPA_RBL1_UP	0.30007048745375037	0.1	1.0
HP_ABNORMALITY_OF_ABDOMINAL_SITUS	0.30006204033975203	0.2	1.0
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS	0.30005287052054763	0.2	1.0
IPA_BHLHE40_UP	0.30004493993219045	0.5	1.0
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN	0.300010147852741	0.1	1.0
GOBP_CYSTEINE_CATABOLIC_PROCESS	0.29996636394216997	0.3	1.0
HP_SHORT_1ST_METACARPAL	0.2999625772879253	0.1	1.0
HP_KETOTIC_HYPOGLYCEMIA	0.29996101360904304	0.1	1.0
LUI_THYROID_CANCER_CLUSTER_5	0.2999145829981629	0.1	1.0
HP_AGENESIS_OF_INCISOR	0.29991167292542675	0.3	1.0
FAN_EMBRYONIC_CTX_EX_2_EXCITATORY_NEURON	0.2999010565422051	0.1	1.0
GOCC_CHROMOSOME_CENTROMERIC_REGION	0.299851573215732	0.1	1.0
MODULE_87	0.29978416601996855	0.1	1.0
GOBP_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER	0.29964419586407554	0.3	1.0
HP_HYPOKETOTIC_HYPOGLYCEMIA	0.29958197061630276	0.1	1.0
GOMF_ANGIOTENSIN_RECEPTOR_BINDING	0.29957116451061433	0.2	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_CLAVICLES	0.2995343631107019	0.1	1.0
HP_SMALL_EARLOBE	0.29953202588242706	0.1	1.0
REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX	0.29950317954105826	0.2	1.0
IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM	0.29950054587945624	0.1	1.0
HP_ANTEVERTED_EARS	0.2994886287175387	0.2	1.0
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE_BY_STOP_TRANSFER_MEMBRANE_ANCHOR_SEQUENCE	0.29934250223078485	0.2	1.0
GOCC_EMC_COMPLEX	0.29934250223078485	0.5	1.0
GOMF_MEMBRANE_INSERTASE_ACTIVITY	0.29934250223078485	0.1	1.0
HP_GANGRENE	0.29911016902873583	0.1	1.0
GNF2_XRCC5	0.29907633707482506	0.1	1.0
HP_VOCAL_CORD_PARALYSIS	0.29905165263500505	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	0.2990067576010569	0.1	1.0
GOBP_REGULATION_OF_CGMP_MEDIATED_SIGNALING	0.29897045959221874	0.1	1.0
IPA_MLXIPL_UP	0.298965829454932	0.1	1.0
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	0.2988955998453486	0.1	1.0
HP_HYDRANENCEPHALY	0.2988938093363115	0.3	1.0
REACTOME_RAB_GERANYLGERANYLATION	0.29885369376377985	0.1	1.0
HP_FUSED_CERVICAL_VERTEBRAE	0.29874690625038747	0.1	1.0
GOBP_PROTEIN_HETEROTETRAMERIZATION	0.29866203480042114	0.2	1.0
AACGGTT_MIR451	0.2985289256933732	0.2	1.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	0.2985284281553862	0.1	1.0
ZHENG_RESPONSE_TO_ARSENITE_UP	0.29852468470066107	0.1	1.0
GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_DN	0.2984575343458647	0.1	1.0
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	0.2984499926754105	0.1	1.0
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	0.29820124004426396	0.1	1.0
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	0.29807840752130693	0.1	1.0
DEN_INTERACT_WITH_LCA5	0.29805853566047447	0.1	1.0
GOBP_RESPONSE_TO_GAMMA_RADIATION	0.29805699404970426	0.1	1.0
GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION	0.29805088494957593	0.1	1.0
HP_NEURODEGENERATION	0.2980452391150007	0.1	1.0
FUJIWARA_PARK2_IN_LIVER_CANCER_DN	0.29801547258664124	0.4	1.0
WU_HBX_TARGETS_2_UP	0.2979955492090714	0.1	1.0
HP_TONGUE_THRUSTING	0.29794623469242826	0.4	1.0
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.29794308907842243	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	0.29794105773111834	0.2	1.0
GOBP_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	0.29793179338415654	0.1	1.0
IPA_SMARCA4_DN	0.2979180390156726	0.1	1.0
IPA_EHF_UP	0.2979114273022542	0.3	1.0
GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	0.2979009687837235	0.4	1.0
XIE_LT_HSC_S1PR3_OE_UP	0.29786773633771385	0.1	1.0
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	0.2978608906229052	0.4	1.0
DESCARTES_FETAL_PANCREAS_STROMAL_CELLS	0.29784301369980104	0.1	1.0
chr16q24	0.2978223583210817	0.1	1.0
GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	0.29772498033676065	0.1	1.0
