	CD4 minus TA in CFS163 vs CD4 minus TA in Healthy
C19orf67	-0.7783509000000001
KIF2C	-0.7780640000000005
C6orf89	-0.776976999999988
ASL	-0.775390419999999
C3orf62	-0.7752660000000002
PTER	-0.7739410000000007
ARL11	-0.7738256799999998
ZNF322	-0.7726400000000009
ACSL4	-0.7702300002317912
SYT15	-0.768893
TICAM1	-0.7660000000000018
DYRK1A	-0.7657564000000008
GGACT	-0.7655280000000007
DNAJC9	-0.7652760000000072
ZWILCH	-0.7647389999999987
MKKS	-0.7645100000000014
CIITA	-0.7645083000000001
CNR2	-0.7632400000000001
RAB23	-0.7629034999999997
WDR37	-0.7619952659000049
GNG5	-0.7609440000000234
MICALL2	-0.7604434999999999
LPGAT1	-0.7600800000000003
TFAP2E	-0.7585799999999999
NAP1L2	-0.7583799999999996
SH3BGRL2	-0.7560209999999998
PLEKHJ1	-0.7559763919999867
SESTD1	-0.7554948000000001
VLDLR	-0.7551140000000001
FGD6	-0.7548113999999999
MSANTD4	-0.7545529999999996
ZNF670	-0.7538899999999997
TEX30	-0.7535349522299946
OR10G2	-0.7525550000000001
ARHGEF19	-0.7522124000000003
NDRG4	-0.7521283799999998
FAM53A	-0.7513602000000001
PPP1R3F	-0.7504056000000006
SREBF1	-0.7485482154600005
GPR137C	-0.7476266999999996
HPD	-0.7475611000000002
CFHR1	-0.7469404
KHDRBS3	-0.7468287
CD2AP	-0.746636500000001
CACHD1	-0.7464880999999997
ARMCX1	-0.7458809999999998
NFATC3	-0.7457688152370707
AFF3	-0.7456709011089799
BTRC	-0.7456530000000008
SLC2A11	-0.7447651714272396
TTC21B	-0.7443253998060015
ZFX	-0.744060999999995
ZCWPW2	-0.7434411000000001
SLC19A2	-0.74268
PIGO	-0.7420640000000027
CEP95	-0.7420250999999993
IMPA2	-0.7419747300000008
CHST10	-0.741397
SENP3	-0.7394376999999981
SHISA4	-0.7392908
ACTG2	-0.7376660000000002
MYCBP2	-0.7375949300000038
CLCN2	-0.7371311253848001
NLRP6	-0.7368510000000006
ZNF114	-0.7355328999999999
TYW1B	-0.7355262999999999
RXRA	-0.735471
PRAG1	-0.7349280000000002
TIMM22	-0.7343399999999995
ENTR1	-0.734058000000001
ACBD4	-0.7332090141472012
RAMAC	-0.7323999999999913
DRG2	-0.7322393227839257
MTBP	-0.7318092999999997
BTBD2	-0.7315542000000015
WDR26	-0.731396189999999
FBXL17	-0.7308104999999996
CDK7	-0.7305013499999973
PPP1R2C	-0.729361
GARNL3	-0.7292196200000001
PEX26	-0.7282759999999993
ANKRD9	-0.7281239999999998
NOTCH2	-0.727837000000001
MGAT3	-0.7274855
SPIRE1	-0.7274752820699999
PYCR1	-0.7266228877935
ZCCHC24	-0.7265320000000001
SOCS6	-0.7263019999999999
STX1A	-0.7262913749741
SEMA3C	-0.7258919100000001
STK36	-0.7252940186389996
ASPDH	-0.7252008
FBXO30	-0.7240800000000003
LRRC8B	-0.7232540232460991
PIGQ	-0.72297923
ZC3H7B	-0.722925
LRCH1	-0.7215093499999998
NIPSNAP3B	-0.7212339999999999
INKA1	-0.7204089999999999
ERF	-0.7186805000000005
PABPC3	-0.718332
MDK	-0.7168419999999998
FOXA3	-0.7151447
CHRNB3	-0.7151042000000001
TMOD1	-0.715019134202
FBXL12	-0.7147490861789976
ZSCAN22	-0.7145600000000005
GNB1L	-0.7140022000000013
FHL3	-0.7131560000000006
WIZ	-0.7121626999999999
TRMU	-0.7111985258000004
NEBL	-0.7110790876700002
IFI44L	-0.7107516999999999
H1-5	-0.70993
ESPL1	-0.70920456475
C12orf43	-0.7085369999999998
TOR2A	-0.7084310000000045
FSIP1	-0.7060649999999997
MED26	-0.705934000000001
DCUN1D3	-0.7051609999999999
ZNF609	-0.7045989999999991
SLC15A3	-0.7029717400000001
OSBPL6	-0.7019873
ATP8B4	-0.70193288
ASPRV1	-0.7009199999999998
BCL2L13	-0.700406600000008
KCNA2	-0.7001631600000001
TPST1	-0.7000807
FAM178B	-0.6997122
MS4A2	-0.6992685999999999
CHP1	-0.6989380000000001
KLHL2	-0.6988363761999956
GYPB	-0.6986692999999999
DUSP5	-0.6985100000000006
AIFM1	-0.6964078940000036
CENPA	-0.6952877036999996
RRP36	-0.6952300000000022
CLMP	-0.6951154317320001
USP28	-0.6947290109580031
ZNF471	-0.6941245999999996
TRIB3	-0.6935018
PFKFB1	-0.6924832000000001
UBE2R2	-0.6916999999999973
MED11	-0.6913100000000085
STX2	-0.6898860000000004
HDAC9	-0.6895640000000001
BRSK1	-0.6891119299999999
CAV1	-0.6886752
ABHD16B	-0.6886500000000004
RNF214	-0.6878403999999989
PRSS36	-0.68782562321
GNMT	-0.6873879999999999
CDCA7	-0.687022220180733
NEXN	-0.6868242
FOXB1	-0.6864598
CHCHD4	-0.6831060000000022
SAMD15	-0.6815573999999999
PAWR	-0.68097199
CFAP70	-0.6807155075
SNAI1	-0.6805554
ZNF714	-0.6805390066287895
PYGM	-0.6799445
ATF6	-0.6797260000000023
KIR3DL2	-0.6795012330678898
PTK2	-0.6791650867852326
DIS3	-0.678490999999994
AHDC1	-0.6771761000000001
PRR15L	-0.6771239
ZDHHC23	-0.6764898999999998
NOP9	-0.6763750000000002
SPEG	-0.6752818999999999
HP	-0.6752131
MMRN2	-0.6738168000000001
MTMR1	-0.6737029999999997
RPS6KA3	-0.6730819999999937
MYH7B	-0.6728927
RYR3	-0.6726052600000003
FAN1	-0.6719999000000012
OSBP2	-0.6715510305180437
TTLL11	-0.6712227
LEKR1	-0.6711333099999999
DUSP29	-0.670272
SS18L1	-0.6701739214
C5orf34	-0.6700729999999995
SRGAP2C	-0.6698770000000005
FOXM1	-0.6693758000000002
MIA	-0.6691536
MGARP	-0.668095
VRK2	-0.66704352
SALL4	-0.6660996
PRRT3	-0.6654919999999995
FCRLB	-0.665205826
KCTD14	-0.6641030000000001
RAD51AP1	-0.6632542
CRACDL	-0.6630679590000002
BBS5	-0.6610050999999997
NEURL3	-0.6604288
ANKRD18A	-0.6595875
RAB4B	-0.6592978000000187
PPP1R32	-0.6578028000000002
PMFBP1	-0.657436747422
TTL	-0.656021
ASB9	-0.6558968000000001
VMP1	-0.6558679999999981
PIAS3	-0.6550660001977491
C8orf37	-0.6544760000000001
C11orf96	-0.6540225
C2	-0.6537430299999998
SPATA6	-0.6535542978208908
MSANTD3	-0.6533980099999983
MEOX1	-0.652728193
PELO	-0.6514680000000013
DNTTIP1	-0.6511110000000002
SLC5A5	-0.651027
TMPRSS13	-0.6489331
PTGFRN	-0.6485000000000001
TXLNB	-0.6483730000000001
WASF1	-0.6469986
PGLYRP2	-0.6468078000000002
HES4	-0.6467358
WDR20	-0.6465388945680104
CALHM2	-0.6463800000000077
TSR3	-0.6458899999999943
AP1B1	-0.6457784271190015
RMND5A	-0.6457200000000007
UPK2	-0.6456230000000001
PLXNA1	-0.6456042499999999
SH3RF3	-0.6449765999999997
ATG16L2	-0.6442114221999979
ALDH8A1	-0.6438451000000001
UST	-0.6433480000000005
ZNF654	-0.6432350000000007
CAND2	-0.6426484999999997
VASH2	-0.6410281
MYO5C	-0.6396971
CNTNAP3B	-0.6392973
LGALS12	-0.6391007621
FOXJ1	-0.6386621000000001
ZNF66	-0.6380450000000017
KIAA1217	-0.6371113746700002
ELN	-0.6366627
RTKN	-0.6361976191000001
PLIN1	-0.6349686
RWDD1	-0.6349480000000085
MARCO	-0.6344816999999999
CENPB	-0.6343699999999997
MVB12B	-0.6326184999999986
EML1	-0.63185472
CC2D1A	-0.6311045557407216
PPP1R27	-0.6308674000000001
SPRY1	-0.6307300999999996
DNAI3	-0.6290895499999998
GUCY1A1	-0.6289277032164101
RSAD2	-0.6287689999999997
GCNT4	-0.6284800000000006
ADAM22	-0.628272099
ZBTB34	-0.6279395910261598
ZDHHC14	-0.6270386999999995
PITPNM2	-0.6267683000000002
NAP1L5	-0.6265799999999992
DNAJC11	-0.6252210000000034
ZC3HAV1L	-0.6244350000000005
H6PD	-0.623937999999999
GDF9	-0.6233874778
PRDM15	-0.6233861448450004
MMEL1	-0.6230108000000001
MOXD1	-0.622231
C9orf64	-0.622039899999999
POU6F2	-0.6202850000000002
MOSMO	-0.6199526200000003
CCDC61	-0.619901800000001
CASP10	-0.6189490000000024
TXNRD3	-0.6187147999999999
SSBP4	-0.6185159999999996
KIAA1614	-0.6182543000000003
BMF	-0.61780536827
GTPBP1	-0.6176671999999996
CYBRD1	-0.6176397999999997
SOX12	-0.617605
XKR9	-0.6170838
KIR2DL3	-0.6168814674211
TNFRSF10B	-0.6155739999999987
DDX56	-0.6154265999999851
TSKS	-0.6154204
ZRANB1	-0.615338000000003
NRCAM	-0.6152710999999997
ARHGEF10	-0.6148890440000002
OXT	-0.6141800000000002
ISY1	-0.6131780000000191
UAP1L1	-0.6129279999999997
NR4A1	-0.6128513
LGALS3BP	-0.6118882000000099
RFX8	-0.6115807000000001
SEMA4G	-0.6113518253113852
C3	-0.6091791999999999
GPR152	-0.6089100000000001
UCN	-0.6078989999999997
NCLN	-0.607731999999995
GRINA	-0.6075628000000002
AUP1	-0.606740000000002
TRPV1	-0.606102
C22orf15	-0.6059567499999998
SYT4	-0.6057043880351
CD84	-0.6044628563215966
CRTC1	-0.6044030000000002
ZNF615	-0.6040284180999969
GTSF1L	-0.6037349999999999
HSD11B1	-0.6030243400000002
KDM6B	-0.6027180000000001
CFAP74	-0.6026389999999999
CDC42EP2	-0.6019229000000001
ARMC9	-0.60180247
CTSK	-0.6014109999999997
CHRNA10	-0.5995398000000001
ALDH7A1	-0.5991214402385838
RND1	-0.598179
RASL11A	-0.5981772
BCDIN3D	-0.5981699999999979
SASH1	-0.5977785903991081
WDR17	-0.597100124638
SH2B2	-0.5970989999999999
MTX3	-0.5970949969232997
SH2B1	-0.5962278000000003
PRR14	-0.5961340831299999
ASIC3	-0.5959195
ZBTB41	-0.5943400000000008
SLC7A8	-0.5927379032558
IL1RL2	-0.591765
GNAI3	-0.5917600000000007
PLEKHG6	-0.591068
ENPP2	-0.5903004858
LTB4R2	-0.5897772304963429
RLBP1	-0.5896164
CCNJ	-0.5887829999999994
AKAP5	-0.5884070000000001
PHLDB3	-0.5882167472999997
METTL4	-0.5881577
LRRC70	-0.5871681
GART	-0.5868725999999995
ITGA3	-0.5863762000000001
DERL3	-0.5843188
RYR1	-0.5830213681999998
HEXIM2	-0.5829114000000004
WDR35	-0.5825800000000005
KCNH3	-0.5819597999999999
SPCS2	-0.5817120000000386
ACSL6	-0.581551600000001
DEPDC1	-0.5813227000000001
CYP27B1	-0.5796275000000001
ADM2	-0.579124
FOXRED2	-0.5790851141889997
CYP2D6	-0.578908397403446
MAMDC4	-0.5785844000000001
AKAP6	-0.5769360399999999
FCF1	-0.5767564999999948
ZSCAN31	-0.5742020602610001
CPPED1	-0.5732049554636394
FDX1	-0.5732000000000035
GPC3	-0.5728625
NR2E3	-0.5712647999999999
RET	-0.5704231000000001
TBC1D30	-0.57022314
CMTM2	-0.5696519999999999
ZBTB42	-0.5680249999999991
PHKG1	-0.5671282
APOL4	-0.5670922699999998
ADD2	-0.5666234416699999
ETV5	-0.5663313000000003
TRMT61B	-0.5662920000000042
XKRX	-0.566082
CEP57L1	-0.5660064276500005
ALDH4A1	-0.5654988000000001
TMEM8B	-0.5650326999999993
NUF2	-0.5645410784399996
REEP6	-0.5644324411310002
CNOT3	-0.5640193359999977
AK7	-0.5639265000000001
CIC	-0.5638458
HSF2BP	-0.5626122
KLF8	-0.5625402557980002
KRBA1	-0.5621702181759503
FAM168A	-0.5621625999999997
RBM15	-0.5615559999999995
KIF4A	-0.5605594
TBC1D3B	-0.5600776999999999
TLE3	-0.5599688546843495
DNAJB2	-0.5598181399999991
ZNF74	-0.5592400000000008
ATP11C	-0.5591781000000005
KLHL15	-0.55905
SORBS1	-0.5590486
KLHL25	-0.5590064000000003
SLC15A2	-0.5585090000000003
CD72	-0.5584269133030002
CAB39L	-0.5577920000000001
MT1X	-0.5574007999999964
MS4A3	-0.5572614
ADAD2	-0.5569332
TSHZ2	-0.5564833
DLGAP5	-0.5560823119899996
YPEL2	-0.5554819000000002
PIP4P1	-0.5551239999999922
PDE2A	-0.55496691102
DNAJB12	-0.5546089999999992
LRRC6	-0.5538454600000001
SLCO1A2	-0.5536003300000003
TRIM74	-0.5534320000000001
CCNE1	-0.5527032607499995
HHAT	-0.5521052
H2BC17	-0.5509379999999999
ASPM	-0.5508662
DMWD	-0.5487247999999987
RHBG	-0.5485823996999999
WDR90	-0.5481559236769002
VPS37A	-0.5475009999999969
SLC6A8	-0.5473480000000001
TNFRSF1A	-0.5464719999999943
CCDC96	-0.54624
SPIRE2	-0.5456064000000003
ZNF572	-0.5439590000000002
ST3GAL4	-0.5434300037070896
C4BPB	-0.5429099999999999
LKAAEAR1	-0.5427501
XCR1	-0.5421594000000001
ZNF774	-0.5418846569
AJUBA	-0.5410203999999998
PROC	-0.540172
NPAS1	-0.5396630199999999
PARD3	-0.539027522984
HYI	-0.5388673800000001
DVL3	-0.5386230000000012
DNA2	-0.5379238999999999
KXD1	-0.537241999999992
HIGD1C	-0.537031
QSER1	-0.5367625000000001
SPDYE21	-0.5360659999999999
MTMR7	-0.5356903000000001
ZNF35	-0.5356268
ZNF318	-0.5324664999999982
ADAM29	-0.5323083
PFKFB2	-0.531768
CPLANE1	-0.5312796316417838
UBLCP1	-0.5310760000000059
SAXO1	-0.5309053
C4orf19	-0.5307007410000002
RALA	-0.5304480000000069
ZSWIM5	-0.5299059999999998
BEND3	-0.5288620000000002
COL5A2	-0.5286309976043401
DRAM1	-0.5281833000000011
DNASE1L3	-0.5280031108309999
TULP3	-0.527470000000001
TMEM272	-0.5263845
C17orf50	-0.5262669
ADGRB2	-0.525894580149295
EFHD1	-0.5255751999999991
MMP11	-0.5249979999999999
CXADR	-0.5249883860479996
ZEB1	-0.5249057517654947
SLC5A6	-0.5248480000000004
PNLIPRP1	-0.5247453
DLX4	-0.523164674732
HYAL4	-0.522825
ENDOD1	-0.5227799999999991
PIN4	-0.5215532999999901
PRIM2	-0.5212652000000002
CHRNA9	-0.5198037000000001
MSANTD2	-0.5197260000000004
SCN1B	-0.5196105
LGALS7B	-0.519596
SIAE	-0.5194885603200003
SCGB3A1	-0.519445
PSMB11	-0.5182178
FKBP9	-0.5175474
SFRP5	-0.5164467
SIN3B	-0.5163959999999994
RCBTB1	-0.5163039999999999
HOXA1	-0.5158729000000001
SLC9A7	-0.515338212448
TRMT2A	-0.5137671195564835
SUPT16H	-0.513710500000002
LIMA1	-0.5131650000000008
ZNF284	-0.5131300000000003
S100A2	-0.5129110000000002
TMPRSS6	-0.5127233999999999
ALOXE3	-0.5114984
MYL4	-0.5112092218000001
NRDE2	-0.5107014164260022
ZNF621	-0.5104958399999999
ADGRG5	-0.5103653000000006
SAPCD2	-0.5102127
PRKCG	-0.5098633
VEPH1	-0.5096653999999998
ZMYM3	-0.508452458906099
NUP35	-0.5073120000000007
ATIC	-0.5067724550718253
MPIG6B	-0.506479191943703
ADAM23	-0.5064349999999989
HHLA2	-0.506379999352125
WDR62	-0.5053733999999998
URB2	-0.5052949999999994
CNTN1	-0.504615
PRR19	-0.5044713000000001
IFNG	-0.504205999999999
TXNDC11	-0.504052999999999
PIPOX	-0.5038389999999997
RNFT2	-0.5027602000000003
C8orf58	-0.5017950999999989
EXOC8	-0.50162
NPTXR	-0.5008670000000001
SPRYD7	-0.5006140000000001
DCDC2B	-0.5004930000000001
KLHL13	-0.5003321960348499
KRTAP16-1	-0.5002558
LIN7B	-0.4999640000000003
CDH13	-0.4997590999999999
SASS6	-0.4991699999999999
PRELID2	-0.4991433999999999
ARHGAP23	-0.49808508
POU5F1	-0.49796232
TMCO6	-0.49574063400000057
ZNF579	-0.4956919999999999
ZNF584	-0.4955860000000012
DMXL2	-0.4955381384569
OVOL3	-0.4953579
RNF157	-0.49527949999999876
METTL27	-0.4945263999999989
MVK	-0.494327699296329
UGGT2	-0.4941445000000001
SH3BGR	-0.491455
NELFB	-0.49012
IGFBP6	-0.489393152953
ABRA	-0.4890927
HOXB3	-0.4869210300000001
EML6	-0.4868508399999999
FNDC9	-0.4867472999999999
CIART	-0.486518
DCLRE1B	-0.486361
VPS25	-0.48594100000001106
H4C8	-0.4858009999999999
ZYX	-0.4844110000000086
P2RX7	-0.4836994999999997
NR2C1	-0.48242867863739747
SLC19A1	-0.48213619999999935
ECEL1	-0.48117980000000005
LRRC8C	-0.4807839999999999
CIT	-0.48060659690319596
NUFIP1	-0.4804599999999999
WASHC2A	-0.47999557964613615
NRG4	-0.4788281
ASAP3	-0.4779334000000002
ALPK3	-0.4776321
ASS1	-0.477458
GNG7	-0.4766729999999999
PRDM7	-0.47664399999999996
SLC2A13	-0.47663800000000034
REC114	-0.476361
PIP5K1B	-0.4758182999999999
ASCC3	-0.4756210000000003
ANKRD22	-0.4755309999999999
MT1G	-0.474711399
ZNF726	-0.47455559999999997
STIMATE	-0.4745168299999989
VAV2	-0.47380600000000006
C8orf88	-0.47346999999999984
ROM1	-0.47240879999999996
OR2L13	-0.47190200000000004
TXNRD1	-0.4712333062490046
MAD2L2	-0.47108322100000066
HNRNPA3	-0.4709630000000047
ARHGEF4	-0.4706790499999999
PEX11A	-0.4704910999999994
CD93	-0.4703986000000001
LIPT2	-0.46996000000000127
TEX38	-0.469237
ABCC4	-0.46881930000000027
TCN2	-0.4686228
C9orf40	-0.46821
MYO1B	-0.4679886889764129
NKPD1	-0.46725199999999995
TMEM213	-0.465175
B4GALT6	-0.4635532
RAB7B	-0.4631784000000001
CDC25A	-0.46307869600127
ESCO2	-0.46191859999999996
ZW10	-0.4612890000000007
TUBA4B	-0.461212702
MLLT11	-0.46102
UBE2O	-0.45977500000000404
ALKBH6	-0.45896942208930014
GPRC5A	-0.45828133000000004
HIC2	-0.4560122000000001
KIF18A	-0.4549059999999998
SPPL3	-0.45363200000000603
AMIGO3	-0.4533769999999999
TRAF4	-0.4524652999999992
DOHH	-0.4520300000000006
ACKR2	-0.4507709999999999
CLK2	-0.45035800000000137
LRP3	-0.45027649999999997
PDE5A	-0.44950899616830986
GPHN	-0.4494509999999998
TAX1BP1	-0.44833339999999566
TMEM65	-0.44744000000000006
STK25	-0.4473496999999895
RSPH10B	-0.44697130000000007
SCCPDH	-0.4458599999999999
RAB26	-0.445734
TMPPE	-0.44565600000000005
CHEK1	-0.4452902999999995
MAJIN	-0.44416477157
CACFD1	-0.44413419241999974
TMEM125	-0.444078
TRPV6	-0.4429985699999999
IDH1	-0.44208360000000013
ERVMER34-1	-0.44085669999999944
SHROOM4	-0.4406546000000001
KDM7A	-0.4398593000000002
CYP4F3	-0.4396274999999999
IRF2BPL	-0.4395099999999994
RILP	-0.4391886576140003
RIMS2	-0.4391615000000001
FAM234B	-0.4381105999999999
VASH1	-0.43777929999999987
ASB12	-0.437326
RBM44	-0.43601389999999984
PKP3	-0.43583399999999994
ERICH6B	-0.4349426
ASCC1	-0.43451065
CCDC15	-0.4333475869404386
CBFA2T3	-0.4330203889999999
IPPK	-0.4328990000000008
TMEM86B	-0.43286960000000096
H2AC16	-0.4328540000000002
TMEM117	-0.4321788234410997
DMD	-0.4305148000000001
DLEU7	-0.4304607414214
HBB	-0.4298583
ZXDA	-0.4296599999999997
C12orf45	-0.42851200000000134
HYAL1	-0.4273119997723691
ACOT7	-0.42717260000000046
NUP205	-0.4268630000000009
ZSWIM3	-0.4264500000000009
TRAM2	-0.426229999999999
STON1	-0.42601703522799994
AP1M2	-0.4253478
YARS2	-0.425187999999995
NR2F6	-0.4251100000000001
CRYBA4	-0.4248489
KCNAB3	-0.42466839999999995
THNSL1	-0.42463999999999835
HIVEP2	-0.4244940000000028
ZFPM1	-0.4239979999999999
MFGE8	-0.4239118900000012
CDO1	-0.4238826
NGEF	-0.42387
NCS1	-0.42376810000000004
CDKN2B	-0.42304635999999995
PPIAL4A	-0.42212399999999994
GSTO2	-0.41948949546139014
INTS2	-0.4194469999999999
DBX1	-0.41939
TCAIM	-0.4193384007252412
SGCB	-0.4193290000000012
PTCH2	-0.4191926800000001
C6orf132	-0.41772810000000005
CPEB2	-0.4175059972059998
CBX5	-0.4174872000000036
PHOSPHO1	-0.4174313
EVI5	-0.4170364309999999
CCDC85C	-0.416728
RUFY4	-0.4156764
FAM151B	-0.4154847700000004
MDGA1	-0.41393697999999995
CLBA1	-0.41343700000000005
ELK4	-0.41326149999999906
IQCH	-0.41306480999999984
CD24	-0.4125516
SMIM10L2A	-0.41243299999999994
ZNF215	-0.41242529000000006
MEGF11	-0.4114755999999999
TSNAXIP1	-0.4107841
MESD	-0.4107056
MYOF	-0.41066450000000004
SULT1A1	-0.4105700000000003
NPTX2	-0.4100438
ZMYND12	-0.40988478000000017
DCN	-0.40895826
CEND1	-0.4084566199999999
CA8	-0.40792020000000007
RAG2	-0.407622
C4orf3	-0.4072999999999922
CCS	-0.40710500000000494
FHOD1	-0.4064414000000012
SFTPB	-0.40605253755
PPP1R14D	-0.4059181
SNRNP40	-0.40568300000001045
IL1RL1	-0.40560594052099996
H2BU1	-0.40489699999999995
ZNF98	-0.40442549000000005
MUC12	-0.40435927000000027
GINS1	-0.40352730000000003
CHRNB4	-0.4034036
CA13	-0.40303769999999983
AGAP5	-0.4029340000000001
HARBI1	-0.4028090000000013
NEK3	-0.40275587036000027
HOXB7	-0.40228200000000025
HYKK	-0.40195500000000006
TMEM121	-0.40167808090000046
FLT4	-0.40164245141296984
MSMB	-0.401494
ZSCAN10	-0.40148569999999995
ROR2	-0.40106580000000003
RHEBL1	-0.4009574447299995
FBXW10	-0.4003561000000001
ZNF391	-0.3999326999999999
MAST3	-0.3998629999999981
GRHL1	-0.39971110000000004
CCDC78	-0.3985825827353001
GPALPP1	-0.3983665714700031
NTN5	-0.39813380000000015
CEP126	-0.3975693
SCYL3	-0.3972980000000028
SELENOI	-0.3971101543736
P2RY11	-0.3970200000000004
HAS3	-0.3969769
PLD1	-0.3967041
SLC16A11	-0.3966266019993601
LHFPL6	-0.3963794000000001
GINS3	-0.39485990000000015
POMGNT2	-0.39418999999999915
VWA5B1	-0.39407899999999996
IFT57	-0.3940449999999984
NRXN2	-0.3937959
TEPSIN	-0.39293200000000006
APOC1	-0.39213719999999985
AIFM2	-0.3919969160000001
SLC7A1	-0.39199399999999995
ADH6	-0.391967
H2AX	-0.3918199999999974
C18orf54	-0.39007998000000055
PCED1A	-0.38996299999999806
C7orf57	-0.38925966999999995
IQCC	-0.38876880000000025
GH1	-0.3881
KIF24	-0.3879636
ZFP37	-0.3877929999999994
ITGB1BP2	-0.387757
CYGB	-0.3873568
AKAP12	-0.3871719999999999
CHGB	-0.38697179999999987
NCF1	-0.3861986999999978
HIP1R	-0.3859041199999993
THAP10	-0.38563329999999996
KCNQ4	-0.3852092
MFAP3L	-0.384369004
SYCE1	-0.3842424
APOH	-0.383923
GLUD2	-0.38250799999999996
MEIS3	-0.381958731361
NLRP2	-0.38134021330392454
FAM124B	-0.3810449
PACSIN3	-0.38068540000000006
ANKEF1	-0.38037399999999977
NACC1	-0.38031080000000006
AFMID	-0.3801211
ACACA	-0.3798391368052503
PKMYT1	-0.37962399999999996
ZNF627	-0.37827000000000055
ZNF513	-0.37809000000000026
PXT1	-0.37783393
GLTPD2	-0.37747700000000006
LGR4	-0.3771372459500001
TMEM253	-0.37658389999999997
PCOLCE	-0.3762164000000001
HIP1	-0.37613789976246803
TIMM17A	-0.3760159999999999
EHD4	-0.37568999999999875
TK2	-0.37536149999999946
PRKAR2B	-0.372961
KLF9	-0.3727299999999998
TXNRD2	-0.37248574063364437
WFDC11	-0.37182799999999994
DNAH10	-0.37162328
CDAN1	-0.3714790000000008
FAM160A2	-0.3714200000000023
BARX1	-0.3709803
PIGY	-0.370878
ADAM20	-0.37058240000000003
THEM5	-0.36922999999999995
CR1L	-0.3689365
TRIM61	-0.3686340000000006
TMEM74B	-0.3685991
SPEF1	-0.36847430000000003
RAB3A	-0.3683340000000004
FCSK	-0.36743780000000115
NUDT10	-0.3664675
SIK2	-0.366317
SYCP3	-0.3660994000000001
SEMA3A	-0.36570870000000005
CCDC102A	-0.3651030000000013
GLI3	-0.3649913
ZGRF1	-0.36497644292533415
DNAJC28	-0.3647960000000001
BCAN	-0.36459339999999996
SMTN	-0.36456149999999976
ZNF335	-0.3644550000000031
STMN3	-0.3641369999999995
SGIP1	-0.36400699999999986
XRCC4	-0.3637567000000006
P2RX3	-0.36305600000000005
KLHL32	-0.3629575110100003
LAMC3	-0.3626816
TNC	-0.362542
CSKMT	-0.36186399999999974
POC5	-0.36183403001080094
TRRAP	-0.3616791042069991
TRAPPC11	-0.3615457762899972
RSPH10B2	-0.36148880000000017
GAL3ST1	-0.361276932376
DKK4	-0.360427
PPIE	-0.35924454999999966
B3GNT3	-0.35885750000000005
ABCC3	-0.35872344
TRIM7	-0.3560634130000001
TPX2	-0.3560369999999997
CEACAM19	-0.35496979911533805
FAM126A	-0.3543630000000011
AKR1E2	-0.35379099999999974
MBD6	-0.35372930000000014
VSTM2L	-0.35320989999999997
RNASE4	-0.35317
PDZD9	-0.35299749999999996
CNTD1	-0.352916
RNF115	-0.35238000000000014
MAVS	-0.3522060000000007
NOTCH1	-0.35217299999999996
H3C10	-0.3521139999999998
FOXD1	-0.35200170000000003
PRXL2C	-0.3518130000000008
TBC1D3	-0.3508
BNIP1	-0.3506875400000009
UPK3A	-0.3506273
ZFP3	-0.34953000000000034
C6orf141	-0.349004
DDB2	-0.3480221999999884
RLN1	-0.3475059999999992
UPK1A	-0.34736670000000003
FGFRL1	-0.3467834000000014
PRSS53	-0.3467179170893
DTL	-0.34668558000000005
HSFX1	-0.346115
H2BC6	-0.34587999999999997
NCMAP	-0.34577
KCTD9	-0.3452759999999988
TBX20	-0.3452046
TBX19	-0.3444075999999998
CDCA4	-0.34424000000000277
EIF4EBP2	-0.3441999999999936
ECHDC3	-0.344196
WASHC2C	-0.3438914001162203
RASSF6	-0.34341594752600046
SLC39A2	-0.34325
FBXO15	-0.3430417878687
TMEM52B	-0.34300539999999996
LSMEM1	-0.34223079999999984
GRB7	-0.3420739
C1QL1	-0.34080370000000004
ZFY	-0.340609
DLX3	-0.3404169
GDF15	-0.339897
SEPTIN12	-0.339732
SLC4A5	-0.33807767937559974
FZD9	-0.33704300000000004
CCNYL1	-0.336691869417
PEX1	-0.3361684294103
SLC16A6	-0.33610571999999994
RMDN2	-0.33601530807699986
TEX15	-0.3352434
ASCL5	-0.335223
DIRAS2	-0.334318
FUT1	-0.33374399999999993
EPDR1	-0.3334465000000001
RCOR2	-0.3331842
ATP6V0D2	-0.3331049999999999
ZBTB16	-0.3327679999999975
KCNMB4	-0.33248310000000014
TMED6	-0.33191879999999985
KRT7	-0.33186759999999993
GABRB3	-0.3318128000000001
CFB	-0.3318074999999999
ENDOU	-0.3314878000000001
NOX1	-0.33061799999999986
ARAP3	-0.3302304771554001
CLSPN	-0.3295609999999999
AHSP	-0.329519
SCARF2	-0.32946000060021596
C19orf33	-0.32911400293434
CROCC2	-0.3290883
CBX2	-0.3289399
CD274	-0.32883300000000215
LRG1	-0.328344
CSMD1	-0.328208
CDON	-0.3277211
FAM9B	-0.32724805999999995
DMGDH	-0.32654519999999987
STX19	-0.32634299999999994
PAQR7	-0.32599500000000003
ME1	-0.3257589999999999
FBXL13	-0.3245120845603001
KIF18B	-0.3243058999999999
DZIP3	-0.3241700000000023
PTK7	-0.3240745558299999
XPO7	-0.32384119999999683
