	CD4 minus TA in CFS251 vs CD4 minus TA in Healthy
TMEM238	-3.390500000000001
PHKA2	-3.390251007
LRSAM1	-3.389856
TMX1	-3.388641
SDK2	-3.3885708
PAK1	-3.381756000000001
TTC13	-3.3817269999999997
CLIP4	-3.3814740000000043
METTL3	-3.380339931885004
BDH2	-3.379166999999999
SGSM3	-3.3788758925000018
AP4E1	-3.3781420000000013
SLC25A12	-3.3778881999999992
SLC27A4	-3.3770680000000013
TMX2	-3.3763639999999953
SLC25A29	-3.3762570955879996
PTEN	-3.3750003999999993
KPNA2	-3.3737288999999997
EBPL	-3.371609999999997
VBP1	-3.3630380000000173
RMI1	-3.3579799999999995
FOXK2	-3.3553155000000006
CRCP	-3.353983599999996
MMD	-3.3510596355000013
RBM10	-3.3499069495905047
TBPL1	-3.3468409999999977
TRAF2	-3.3455041999999935
ACO1	-3.345447
SEPTIN1	-3.345189799999986
POLR1C	-3.343764
ALKBH7	-3.3398140000000183
ZNF790	-3.3370892648999995
CREB3L2	-3.336316500305733
G6PC3	-3.335726600000001
HIVEP2	-3.3335292000000027
QTRT2	-3.331336650000001
H2AC7	-3.331299999999997
TMEM128	-3.3303100000000043
LSG1	-3.3301987947701264
SLC38A6	-3.329280709999999
SLC35G1	-3.328545900000001
ZNF302	-3.3228665980360006
CYTH3	-3.3227879023844116
EIF4ENIF1	-3.320920000000001
CAMTA2	-3.3178382738820993
ARMH4	-3.315302339999999
SPTY2D1	-3.314664999999998
TNFRSF14	-3.3112365314156165
SPSB2	-3.3080139999999982
SLC19A1	-3.3066945
TSGA10	-3.3066359000000016
ZFP62	-3.304590000000001
MGAT2	-3.3011999999999944
TEFM	-3.300886000000002
PIBF1	-3.2978000999999963
BTBD6	-3.297251339999999
MED26	-3.296247000000001
D2HGDH	-3.2916773999999984
NDUFB9	-3.290249000000017
SCAMP4	-3.288744436674836
UBOX5	-3.2878789999999984
ZNF200	-3.286051999999998
ENTPD4	-3.2852820000000094
SLAMF7	-3.283817050999998
HGSNAT	-3.2830788999999996
TMEM101	-3.2810840000000034
TRIM56	-3.278215000000003
IL11RA	-3.276633504255731
DOLK	-3.2760999999999996
ZNF71	-3.2745770000000007
LANCL2	-3.2734657909999996
MGAT5	-3.2701579999999986
SLC44A3	-3.26883443546
RFNG	-3.267460799206047
TUBB4A	-3.2672078000000004
OXSR1	-3.2657387
LNPK	-3.2621179999999974
ZNF587	-3.2616780000000007
TPRA1	-3.2614843999999934
ZSCAN29	-3.25906448436034
ALDH6A1	-3.257779000000003
PLS1	-3.254603
NFIA	-3.2543749999999996
CIZ1	-3.2528754124690025
PKD1	-3.2527524450999996
GPR18	-3.2510559999999913
DALRD3	-3.2508041847000015
ATP8A1	-3.2483314933200003
BRF2	-3.247670000000001
PWP2	-3.2462549999999983
YIPF3	-3.2447707000000037
DHFR2	-3.2444840038308236
NBPF9	-3.2417949986664887
EHMT1	-3.2415971352999975
ZNF837	-3.2399199999999997
ITPRIPL1	-3.238797999999999
SDHAF3	-3.237977000000008
TPM1	-3.2356472899999975
KLHL26	-3.2351740000000015
MYO1C	-3.2336552477330893
ABCC1	-3.2328765826457992
CNOT4	-3.232727282060001
MIB2	-3.2324898396766883
NUP188	-3.2320610000000016
CENPT	-3.231412352699998
EIF2S3	-3.2307619999999986
CREM	-3.230760899999993
ZCWPW1	-3.2303007999999993
MFN2	-3.2293169999999947
SOS2	-3.2283490000000015
AVEN	-3.2257360000000013
PMAIP1	-3.224082000000003
MAPKBP1	-3.223991424810902
KPNA5	-3.2226000000000035
FBXO15	-3.2225664
YBEY	-3.2194051999999997
SNUPN	-3.2188579999999973
SLC51A	-3.2179547000000004
PCGF6	-3.212969000000003
REXO1	-3.2116211000000012
RDH14	-3.210946000000007
ENTR1	-3.209002
TSHZ1	-3.2078592000000015
RBM12B	-3.2064491000000004
CCDC97	-3.2038900000000012
MB21D2	-3.2024
YKT6	-3.1995080000000016
GAB2	-3.1966611204441397
RALGAPA2	-3.196393999999999
TSNARE1	-3.195458978154134
ZMAT3	-3.1954069999999994
GRAMD4	-3.1914019998722605
ZNF609	-3.1886479999999997
MTHFD1	-3.183849499999999
HSDL2	-3.183004999999998
C2orf49	-3.1828200000000013
TMTC4	-3.181993974238699
WSB2	-3.1772468400000022
PRRT3	-3.172332999999999
BLOC1S6	-3.1719310000000007
H2AX	-3.1713599999999964
BRWD1	-3.1713366000000036
IER5	-3.1707
FBXO4	-3.1705049999999986
TCP11L1	-3.1688144570295815
AK2	-3.168485000000004
CD37	-3.1681616999999846
RTL10	-3.1634819999999984
ETAA1	-3.161524
SETD9	-3.1581694000000002
PI4K2A	-3.1576000000000004
LPIN1	-3.1555907999999917
MED4	-3.154110000000003
PAQR4	-3.1536290000000005
PTCD2	-3.1496099959883903
GABPB1	-3.1483579999999947
USF2	-3.1463605999999995
ZNF446	-3.143293305225699
ZBED5	-3.1405521999999877
SLC2A11	-3.1380407910077794
ACAD10	-3.1380386394761004
CYP20A1	-3.1341414500000013
CRY2	-3.1323789999999967
PURA	-3.1320799999999993
RPP30	-3.129860799999996
SEPSECS	-3.1288220000000004
RAB33B	-3.1283400000000015
DNAJB14	-3.1268028
NEDD1	-3.1248105207300014
PAICS	-3.1241738199999993
ASB7	-3.1207249999999966
UBN1	-3.1206298999999973
ZNHIT2	-3.1189999999999998
MPZL2	-3.1172896999999997
DSE	-3.1168844999999994
ZCCHC2	-3.1166129000000007
FBXO45	-3.1159200000000045
STMP1	-3.115325999999996
AKNA	-3.114136999999996
ARF3	-3.1140188000000038
RNF111	-3.1086995796303114
BCL9L	-3.1077074000000002
BRPF3	-3.1048018402505297
MAP3K11	-3.1043329977132004
THAP12	-3.102947300000011
PPP1R13B	-3.1029166999999998
EXTL3	-3.1023010000000006
EDEM3	-3.1017899999999976
PTTG1	-3.1011478000000032
NUP54	-3.098443661309993
SLC36A1	-3.0974959579999997
ASPHD2	-3.09574
GPR65	-3.0954000000000015
CD163	-3.09424896158978
TET2	-3.0923887495000013
B4GAT1	-3.088400000000002
KBTBD3	-3.0866110000000013
FBXW8	-3.0828750000000005
CYB561D1	-3.0823559999999937
CDNF	-3.082044
PPRC1	-3.0808321099999993
MDC1	-3.0788316320680007
PTAR1	-3.0758920000000014
WDR86	-3.07509146
NMRAL1	-3.074409200000005
ANKLE2	-3.0713949999999954
RASSF7	-3.0703250016630577
FAM161B	-3.0694699999999995
WDR54	-3.0693157000000113
DNAJC9	-3.065805000000001
SH2D3A	-3.065014978327511
EIF4E	-3.063321000000016
PHF21A	-3.0630499999999987
APH1B	-3.061657000000002
NR2C2AP	-3.0614989999999977
AGTPBP1	-3.0573161436470073
GPCPD1	-3.0566890000000058
KIF21A	-3.0547569999999995
CHAF1A	-3.0529460000000013
CHPF2	-3.0520292999999974
WARS2	-3.051957999999999
SOCS2	-3.051761589999999
TTI2	-3.0514503000000026
IMPACT	-3.050931000000002
SENP1	-3.049589692095118
B3GALT6	-3.0470000000000006
KPNA4	-3.0462810000000022
SFMBT2	-3.0425781641459015
MCM3	-3.042399070711582
ARL8B	-3.0412653980799993
SLC12A7	-3.0406548000000004
NCOA6	-3.0401508997458464
ATP1A1	-3.039976000000003
ZNF34	-3.0395090000000007
ZNF623	-3.0376829999999977
TOM1L2	-3.0338873999999976
HSDL1	-3.0321710999999993
CLIC5	-3.0310733499999998
BOP1	-3.030834500000001
AP3B1	-3.028565700000005
ZNF140	-3.027939999999994
CYBRD1	-3.0278276999999996
DGKQ	-3.027042999999999
MARCHF2	-3.0246880000000047
PCID2	-3.0246547222106415
BRCA2	-3.0229104449037014
PIGU	-3.019677999999999
GNGT2	-3.0191549999999987
CNN2	-3.018260000000055
SMG9	-3.0171729000000003
TMEM45A	-3.0137030000000005
THAP3	-3.0118109999999945
SLC35E2A	-3.0117200000000004
HNRNPL	-3.010850199999993
COL6A2	-3.010360799999999
SIPA1L1	-3.0097488000000006
LIN9	-3.0093949999999987
ZMYM2	-3.009062001685283
PRELID3B	-3.0079279999999926
TIMM17A	-3.0076660000000004
NOM1	-3.0044107999999996
TCOF1	-3.0039569999999998
SPCS1	-3.0016159999999985
PRICKLE3	-3.0007423380060487
ANKRD6	-2.99973415279102
BORA	-2.9990689999999995
FIZ1	-2.9977810000000007
TIPARP	-2.9954905976499973
CD8A	-2.994533699999999
NRDC	-2.9926235000000077
PRIM2	-2.9907218999999996
OBI1	-2.990500000000001
LRRC41	-2.9846362999999982
LAGE3	-2.9843999999999937
IPO7	-2.9836710999999996
LIG3	-2.982796323999999
INTS5	-2.9819999999999993
ELAPOR2	-2.9814378999999995
L2HGDH	-2.9810610000000004
NOS3	-2.980476
PIK3R4	-2.977263000000004
SH3BGRL	-2.974326999999988
ALCAM	-2.9726321999999996
ACAD8	-2.9707966
POLR3D	-2.9670929999999984
CDK5RAP2	-2.9666106000000028
ZNF652	-2.9631700000000016
METTL18	-2.9595699999999994
PRMT5	-2.9595031100000035
WDR5	-2.9590609999999984
TEDC1	-2.957504822797482
CTU2	-2.9570400999999995
DNAI4	-2.9561168
RRP12	-2.9555470680480003
LYL1	-2.9554519999999993
ACBD6	-2.952817999999997
CNP	-2.9518479999999983
PHC2	-2.948692000000001
IGHMBP2	-2.9477228659999994
POLE2	-2.9451580000000006
RBBP9	-2.9380100000000002
HERC6	-2.9343359999999983
CTPS2	-2.933053
THAP4	-2.931595399999999
PHF5A	-2.928384999999995
ARHGAP11B	-2.928239239999999
SRD5A3	-2.9273098000000006
UBL3	-2.9268999999999963
FH	-2.9262939999999986
WBP2	-2.9251393469999982
C17orf75	-2.923144999999998
FBXO28	-2.919439999999998
TBC1D2	-2.9169930009067055
FANCE	-2.9108
AMMECR1L	-2.9107225999999997
MID1IP1	-2.910550999999998
ABCC5	-2.9101618245835006
RBKS	-2.9078300000000006
GPS1	-2.9073013799999927
TMEM53	-2.907024999999999
PROSER3	-2.9058589999999995
XPO5	-2.9035652889999994
TDRKH	-2.90299031248
ARL10	-2.9029470000000006
CHCHD6	-2.900071999999998
LIPE	-2.8972230000000003
PTPN22	-2.8964408999999876
TMEM117	-2.8956809000000003
RPRD1A	-2.8953869597174897
ZSCAN2	-2.8903771378436005
TMEM141	-2.8884259999999955
WAPL	-2.8875850000000014
POLR1D	-2.886759749999996
TXNL4B	-2.8826189999999983
UBE2R2	-2.881599999999999
ATL2	-2.880432164314005
CATSPERG	-2.878772400000001
WDR48	-2.8760975999999943
GDAP2	-2.874905
KIT	-2.874796
C2CD3	-2.8744608122452995
ZNF77	-2.8743171999999992
CCDC32	-2.8737629999999967
RANBP10	-2.870443999999999
EPOR	-2.869964719999997
AKAP7	-2.868767100000003
MPV17L2	-2.8651085999999975
PHTF2	-2.861623740299997
INTS7	-2.8598309999999962
HSH2D	-2.8597820000000027
MTMR6	-2.8586480000000023
CHD6	-2.8579006999999947
BUB3	-2.8578000000000543
EEF2KMT	-2.8560519999999965
TERF2	-2.8546271000000054
PIP4K2B	-2.852688399999998
APOLD1	-2.850842
METTL22	-2.8484519000000006
CABIN1	-2.848181525014999
PEMT	-2.841704000000002
CCNF	-2.8409130000000005
PIAS4	-2.839891999999999
WRAP53	-2.839815500000002
ZNF646	-2.8383400000000005
SLC25A20	-2.837098002117937
AKT3	-2.8369865370000005
CEP170	-2.8366369972581236
ELOA	-2.83515400000001
PSMG4	-2.8337450000000004
MYO6	-2.8327566798210513
ZBTB43	-2.831282999999999
SPEN	-2.8289379999999937
BNIP1	-2.828537800000003
TRIM62	-2.8280509999999994
SENP3	-2.827990699999999
RBMXL1	-2.826815424000001
DENND2B	-2.8266870851877
C11orf54	-2.826633000000001
AJAP1	-2.8238502
PRPSAP2	-2.822936150538524
SNX8	-2.8207646000000004
ANKRD55	-2.8201730000000005
USP22	-2.818779299587497
TMLHE	-2.8138330000000007
RARS2	-2.8106229999999996
NHSL2	-2.8099511899999996
ADAL	-2.809571899999999
DIP2B	-2.8088631
UFSP2	-2.8082009999999897
ZNF529	-2.807423763300001
NDOR1	-2.80514776629
ACLY	-2.804976999999994
SPHK2	-2.8038465000000006
KLHL11	-2.80269
RPUSD3	-2.8024425899999983
C10orf143	-2.8003610000000023
ZNF396	-2.7964872000000005
VPS26C	-2.796449999999979
PCSK1N	-2.795326
H4-16	-2.792736999999999
KLHDC7B	-2.7923800000000005
SETD1A	-2.791488
TRAF7	-2.791345999999998
PPP4R2	-2.790496999999995
ZFAND4	-2.788982499999996
MED23	-2.787483027398512
FARSB	-2.7867999999999995
REPS1	-2.786033499999995
SLC20A1	-2.78499699999999
ZNF782	-2.7834646
TBC1D15	-2.7818270747699927
RAD50	-2.7800819999999966
CLYBL	-2.7800020000000014
PYM1	-2.776759999999996
C20orf27	-2.7747369999999982
POPDC2	-2.7737455000000004
DVL3	-2.773690000000002
SNX2	-2.7716950000000082
PUS1	-2.769438400000002
STT3A	-2.766272000000015
POLH	-2.7640849999999997
DPY19L1	-2.7640449501000015
TUBGCP3	-2.761827399999998
TAB2	-2.7600219999999993
ZNF526	-2.7593890000000005
SLC25A51	-2.759359999999999
BCL7A	-2.756562
EMG1	-2.755096000000009
ZNF747	-2.752733533999999
POGLUT3	-2.747922
PHF13	-2.7478999999999996
ZNF174	-2.7472400000000015
UBALD1	-2.7466870000000014
CDK19	-2.7457565638488006
TNRC18	-2.744764461123401
PIGN	-2.7421842820390054
YES1	-2.7411509977548505
WDR41	-2.7397964916599946
MACROD1	-2.739508999999998
LRP11	-2.7372350000000005
GCDH	-2.7325799999999987
CNOT6	-2.7305329999999977
CENPC	-2.7275957999999996
ZNF586	-2.7261519999999955
COQ3	-2.724819
CPOX	-2.7186489
CRB3	-2.7140239999999993
RUNDC1	-2.7133660000000006
ZFYVE28	-2.713158876799999
E2F6	-2.7078063454470005
TMEM181	-2.707519999999999
ZNF624	-2.7028929999999995
WAC	-2.7025126000000057
OSBPL9	-2.7014003706767014
WDR26	-2.6994545899999993
TPST2	-2.6952679999999987
TGFBRAP1	-2.6948400000000063
FBXO32	-2.69474000000001
CLIP3	-2.694729
PSMD6	-2.6940407991299935
PPP1R3B	-2.6932300000000007
BCAS2	-2.691429999999997
PDE12	-2.690190000000001
ETV7	-2.6844968
LRRC8C	-2.6835453000000022
CCDC134	-2.682330000000001
BPTF	-2.6811610005097712
USB1	-2.679891699999999
RHOH	-2.678743145303798
RCBTB1	-2.6782069999999987
MFAP5	-2.6753476
PON2	-2.6714941000000003
MTHFD2	-2.669634904660999
GAS8	-2.66958046991908
AP2A2	-2.6662886949113087
TNFSF11	-2.6636
COG6	-2.6597106000000004
USO1	-2.6589850000000084
GNB5	-2.6575452999999953
CEMIP2	-2.657087500000003
HOOK1	-2.6569856000000023
C9orf72	-2.6542910000000006
KIDINS220	-2.6532075000000006
AKT1S1	-2.65279720147889
LTN1	-2.6520511964000004
GRAMD1C	-2.6506067279741004
ODF2	-2.6494465000000034
DCTPP1	-2.6489892700000013
UNK	-2.6471610000000023
TAF1A	-2.647112
GPR137C	-2.6457355
PNPLA6	-2.6397014999999975
ELAC1	-2.639199999999999
DHRSX	-2.6389460000000042
AGBL2	-2.63636388
SLC24A1	-2.6349306781400004
DPP3	-2.634575
ABHD13	-2.6342
ZNF343	-2.6334203999999994
YRDC	-2.633399999999998
WDR77	-2.632839999999998
POLR3A	-2.632605
PTP4A1	-2.6315660000000065
FBXL18	-2.630445000000001
RNF220	-2.629028460000015
CEP20	-2.6270719999999983
SLC4A1AP	-2.62602691
PREPL	-2.6258469999999967
ZNF569	-2.6240095840000013
FEM1C	-2.6235999999999997
IREB2	-2.623217999999998
KDELR1	-2.623139000000002
JAKMIP1	-2.6211287466599984
SLC4A2	-2.6203922922580887
ACE	-2.6191161099999984
ASB13	-2.6188150000000014
ACAP3	-2.6173574403099984
MPND	-2.6168907999999975
FAHD2A	-2.616380000000003
SIGLEC9	-2.6156313
CBL	-2.6147864000000007
UPF2	-2.6114825000000046
BLMH	-2.611175899999999
PRKG2	-2.6110659
PITPNA	-2.6105708029135073
SP2	-2.6103389999999997
CNOT11	-2.6096299999999957
ANKFY1	-2.608666999999997
TRIM4	-2.608379999999997
PRR14	-2.608107799999999
SMAGP	-2.607572509999998
EFCAB2	-2.6021496783
PARP16	-2.6017780000000066
FBXL20	-2.601058
PPP2R5D	-2.5944559416792785
ZNF594	-2.593965
TMED7	-2.592880000000001
EPB41L2	-2.592261186400002
TSHR	-2.59157574
LATS1	-2.589468
TRMT61B	-2.5880670000000023
C16orf70	-2.5880141000000023
UCHL3	-2.5868889999999993
ZNF267	-2.5836519999999936
CFH	-2.5830645614199996
INPP5B	-2.582658103589999
CRACR2A	-2.5814071000000007
KLF13	-2.5798498999999993
CTSO	-2.5734600000000007
SDE2	-2.571999999999999
TARS3	-2.570552000000003
MYSM1	-2.567090000000001
MCC	-2.5628338203000003
ZNF155	-2.5619925000000023
ARHGEF12	-2.561535060045053
CCDC43	-2.5609639999999985
CRELD1	-2.5601319999999994
DCAF8	-2.5592609999999922
FGFR2	-2.5565886589317004
IFI44	-2.5557470000000038
ZNF678	-2.5519563087300003
NAA40	-2.549564000000002
HHAT	-2.5488174000000003
ZNF527	-2.5485044000000006
ANO9	-2.5455389999999998
PDS5A	-2.545478799999998
SZT2	-2.5452414
TUBA1C	-2.544893000000002
PUS7L	-2.544181078746398
CCDC126	-2.543961999999997
CAMSAP1	-2.53910054064
ZNF133	-2.536609021706999
CBWD3	-2.5347130999999976
SEZ6	-2.5337180551631997
EPS15L1	-2.533679450000003
EIF2B2	-2.533009
WDFY2	-2.5318580000000015
SNX12	-2.5283120014481204
FBRS	-2.5267820000000025
SCRN1	-2.52545656544
DMXL1	-2.5240075294699995
DCBLD1	-2.523309200000001
GMIP	-2.523223999999992
LAPTM4B	-2.5231942699999994
KIF5C	-2.5230390000000007
ERCC6	-2.517720800000001
NCKIPSD	-2.5170028999999996
SMAP1	-2.515947000000004
ATL1	-2.5148101999999994
SELENOS	-2.5138060000000024
MSL1	-2.5136850999999982
DNAJC5	-2.5130800000000013
SYTL2	-2.512589676164996
FAM102B	-2.5120586000000014
HDAC5	-2.5116570000000067
MTG2	-2.5114610000000006
BTRC	-2.5113639999999986
CCL24	-2.5102399999999996
MPPE1	-2.509096866021487
RGS14	-2.508555400000006
GMFB	-2.5081630029391064
ACTR3B	-2.5078999999999994
AVIL	-2.5043089
POLE3	-2.503844000000001
ERI3	-2.503669999999996
TOMM40L	-2.4969219393183995
MAF	-2.4955147999999987
ARPC5	-2.4954009999998448
PEX11A	-2.4944830982164796
ZZEF1	-2.4940783
WDR83	-2.491812397999997
ZMIZ2	-2.4897210952826985
GPD2	-2.488613157669999
MSRB2	-2.487200999999999
RRM2B	-2.4867682040000005
PEAK1	-2.484411431770001
ZNF471	-2.4800116
TASOR2	-2.4766628999999973
UBE2D4	-2.4757989999999985
FAM174B	-2.4749090000000002
GAMT	-2.4713800000000035
RCBTB2	-2.4683530000000005
FRY	-2.4682034
CPD	-2.4681809999999995
GATAD1	-2.4637300000000018
NOMO1	-2.462821837092598
ZMYM5	-2.4624491003845286
PDCD11	-2.4599818000000013
MYO18A	-2.457740683096567
EVI5	-2.455892941
ULK2	-2.455183
PAQR3	-2.453244700000001
PAIP1	-2.4515094986909958
UTRN	-2.4503970000000024
NBPF1	-2.4478958000000013
LRRC42	-2.447779999999998
KDM4B	-2.4459881889499986
TMEM87B	-2.444937499999998
IL15RA	-2.442432051400001
MYO19	-2.437533101131139
YPEL5	-2.436349000000007
H2BC11	-2.4341894
ZFAND2A	-2.4340900000000047
PPP6R3	-2.4283804000000018
SBNO1	-2.428260000000005
FOXRED2	-2.4244634
CPSF4	-2.424020200000001
CFD	-2.4209286000000008
GALNS	-2.420733799999999
ACBD5	-2.4182434590337927
UTP14C	-2.4171199999999997
PARP2	-2.4162099999999977
IFT74	-2.4154190083437204
ADCY3	-2.414239300000001
IPO5	-2.4140555999999975
DAPP1	-2.4131570000000053
HSF4	-2.4127544568
IGF1R	-2.4107334999999996
MFHAS1	-2.4101599999999985
H2AC17	-2.4097800000000005
FAM210A	-2.4095660000000008
SUCO	-2.4085792999999995
USP46	-2.408031681295401
C16orf74	-2.405144
CHRNA5	-2.4050826
MOB2	-2.404002399999996
TVP23C	-2.398168000000001
LRFN4	-2.3976638
HRAS	-2.397542200000002
BCL10	-2.396936
UFD1	-2.394697999999998
LTK	-2.3878775
ZNF248	-2.3876314800000005
GEMIN5	-2.3855509999999995
SPINT1	-2.3853669999999996
FGGY	-2.384510552743958
IFIH1	-2.383483
SBK1	-2.3831299999999995
CEP104	-2.381915999999997
SPIRE1	-2.38087058
EIF3F	-2.3803921999999997
MTURN	-2.376217999999997
STK39	-2.374653999999998
PPIL2	-2.372358218600006
PRR29	-2.370383515000001
TRIM5	-2.3697053707360416
IQCC	-2.366791
ATXN3	-2.3666208652975484
WDR73	-2.3653837999999965
SSTR3	-2.3635420000000007
SLC2A13	-2.363538
C14orf119	-2.363500000000016
ZNF575	-2.3628150000000008
CSKMT	-2.3607010000000006
ELOVL4	-2.3598099999999995
IQCH	-2.3584677780999996
PCNX2	-2.3578012000000026
ZNF229	-2.3555699
NCR3	-2.354530500000001
AP3M2	-2.35425987
WDPCP	-2.3537289999999995
SLC7A1	-2.3529845000000003
C18orf32	-2.3517499999999956
RASGEF1A	-2.349712499999999
ASAH2B	-2.349297
PCK2	-2.3449969999999976
MAFG	-2.3417790000000025
TUBB2A	-2.341244
BRAF	-2.338113
BTG1	-2.3379999999999654
UBR7	-2.3371059999999986
SPATA2	-2.335959000000001
SEC24A	-2.3339779999999983
NAV3	-2.3337044000000002
LSM2	-2.330128799999997
DBT	-2.3272699999999995
PEX6	-2.326322000000001
MAP1LC3A	-2.3239239999999994
KDM8	-2.319207699999998
CLCF1	-2.314748
TTC37	-2.3137365999999986
CBR1	-2.3125617743500158
TOMM70	-2.3103479999999976
MAGEH1	-2.3100999999999985
GHRL	-2.30924749033258
SURF6	-2.3088199999999937
PLAGL2	-2.3086
MBLAC2	-2.3066269999999998
TJAP1	-2.3057664000000013
NAPG	-2.3031860000000037
TLK2	-2.301090500000001
SDR39U1	-2.3002117999999925
NUDT18	-2.29978
MBLAC1	-2.29946
FOCAD	-2.2983027999999983
ASXL1	-2.2976789999999987
TSPYL5	-2.291153
H4C6	-2.2911200000000003
PEX11G	-2.2908872999999996
DENND3	-2.2899643345839005
NNT	-2.2877396673265693
OCEL1	-2.2874400000000037
XRCC4	-2.2860907
ABCB7	-2.2849749999999975
PSKH1	-2.2847870000000015
COQ7	-2.2845650000000006
DHX38	-2.2814347999999995
CRADD	-2.279352999999997
LRATD2	-2.2791999999999994
BMI1	-2.27835799999999
BICRAL	-2.2781910000083236
WDR72	-2.2775671
TMEM131L	-2.277195000000006
PPP3R1	-2.2760989999999994
ZFP30	-2.275860999999999
GSTZ1	-2.2744655
CAB39L	-2.2722740000000003
CCDC77	-2.2704759999999986
RPS6KA4	-2.2703975681162003
PROSER2	-2.26989505
BMPR1A	-2.2680942
UNC119B	-2.2667900000000003
EFL1	-2.266774299999998
TCEAL1	-2.266576000000004
THOC6	-2.2655784237999974
PDP2	-2.2654978999999997
TRAK1	-2.26183000327935
CHKB	-2.2606425779999952
LRWD1	-2.259884000000003
SEC23IP	-2.2596530000000037
DIPK2A	-2.259539399999996
CBWD5	-2.259368529301902
GALE	-2.2577546669300004
HPCAL4	-2.2566743314018325
KIF3C	-2.2553897000000003
CAPN12	-2.2545723831889997
TMEM80	-2.253434000000002
NEK3	-2.251352570360001
DLL1	-2.2507654
JSRP1	-2.2458190000000005
C19orf53	-2.2444387000000177
RNF170	-2.242725999999994
PRDM8	-2.2420080000000002
PRH1	-2.2413802128899993
METTL16	-2.2408089999999987
TRIAP1	-2.2395561999999956
TANC2	-2.2381452070090004
ARHGEF5	-2.237886
MOCS3	-2.237350000000001
CTPS1	-2.2366250723463708
CPPED1	-2.2350459989636384
VEGFB	-2.2346940000000046
UCHL5	-2.233288999999992
BTN3A3	-2.2330397599999827
IQCE	-2.2325511971803227
PHOSPHO2	-2.2323132999999995
ZCCHC18	-2.230864
STRBP	-2.2296633999999997
APLF	-2.2293477
CDK12	-2.2290459999999994
DYNC1H1	-2.2239974
ATF5	-2.215852
FOXO1	-2.215209999999999
TRAF3	-2.213792521000002
SPRY1	-2.2113201495389996
SLC35A5	-2.211272000000001
PSMB5	-2.2111640000000037
FTSJ1	-2.209537989560907
PLXNA1	-2.20721425
SLC5A2	-2.2070583
KLHDC10	-2.204269
ENTPD6	-2.2026477011287824
MAP3K13	-2.2008168999999995
KDF1	-2.1997884880000003
TMEM30B	-2.197807
LCORL	-2.1971594000000003
GEN1	-2.19063386494
SGTB	-2.190459999999998
AASDH	-2.188442875231404
ABCB10	-2.1870284000000026
DCUN1D4	-2.1857919641822576
SERF1A	-2.1829616000000023
ZNF217	-2.1816809000000035
AGPAT4	-2.1804325
ETF1	-2.178909999999995
KLRB1	-2.178500000000014
RLF	-2.176729999999999
MIGA1	-2.176051000000001
CEP112	-2.1759402000000003
TASOR	-2.1755460000000006
EFHC1	-2.1754557646955
ABCB6	-2.175255
ARMC7	-2.174893
TFCP2	-2.1737079999999978
NCDN	-2.1732680000000073
TNK1	-2.1678780999999994
RAB11FIP5	-2.1677280000000003
MAPK13	-2.1665025000000036
FAM169A	-2.1642530000000013
TBC1D25	-2.1619180000000036
MITD1	-2.161869000000003
TYSND1	-2.160647000000001
ENDOV	-2.1592584299999995
VPS18	-2.1589920000000014
TRIT1	-2.1560693999999963
HIP1	-2.1537868997624683
IL27RA	-2.1521000000000043
CSTF1	-2.1516299999999973
GZMM	-2.1508300000000062
LLGL1	-2.1496933
DNAAF2	-2.1453500000000023
METRN	-2.1426130000000008
ZNF598	-2.142542099999999
SNRPD1	-2.1414900000000046
CCL20	-2.1411239999999987
ZNF641	-2.1398910000000004
UBXN11	-2.1392907999999977
SEMA6C	-2.138100393128
CROT	-2.1378649999999997
RGS9	-2.13586220163797
DNAAF5	-2.1333735999999996
NASP	-2.1322192000000086
IFIT5	-2.129999999999999
MAP4K3	-2.1289249000000003
COG1	-2.1264447000000004
AKR1B15	-2.1251997
ADGRE1	-2.1240017
ZNF638	-2.12286790000001
ADNP2	-2.1213380000000006
MAP3K7CL	-2.120099800000001
PKP4	-2.1199423
ENPP4	-2.1175999999999995
FIP1L1	-2.117580000000004
MED7	-2.1174199999999956
SYNGR3	-2.116876199999999
UBTF	-2.1168188920439945
NSUN3	-2.1162670000000006
UBXN8	-2.1154393999999987
HTRA2	-2.112855999999997
ZNF436	-2.1126199999999997
KATNBL1	-2.112223422999996
CD81	-2.11125609896267
