	CD4 minus TA in CFS208 vs CD4 minus TA in Healthy
MUC6	-0.24408920000000003
AP5Z1	-0.24402899999999983
SHISA8	-0.24373579999999995
ENTPD3	-0.24367560000000008
NKX3-1	-0.24349910000000005
PATE2	-0.24348629999999996
ATP2A2	-0.24340259999999958
CBLN3	-0.24318640000000005
TTLL6	-0.24315710000000001
F8	-0.24315306000000048
GRK7	-0.24310130000000002
TMPRSS5	-0.2430593
DHX33	-0.24278699999999998
SULT1A4	-0.2420561000000001
EXTL1	-0.24168775
AGA	-0.24149599999999083
MEX3D	-0.2414403
PRICKLE1	-0.24101243485
ABCC1	-0.23975518264579776
CYSLTR2	-0.2394805000000002
SHISA4	-0.23894919999999997
PTPRZ1	-0.23873900000000003
MELTF	-0.23818210000000006
RILP	-0.23779919640000013
AHDC1	-0.2373246
CUZD1	-0.23711520000000008
TGM1	-0.23699300000000012
CHGB	-0.23673059999999987
LMNTD1	-0.23630349999999994
INSC	-0.23615159999999996
HOXA6	-0.2360877999999999
NUTM2G	-0.235624
E2F1	-0.2355400000000003
NRARP	-0.235292
PTP4A3	-0.23524279999999642
PDZD9	-0.23506900000000008
CPSF4	-0.23494300000000123
GSTA4	-0.23486769000000002
CDH18	-0.23418239999999999
RTKN	-0.23393889999999998
KRTAP16-1	-0.23378500000000002
ETV5	-0.2330136000000002
LIPE	-0.23260599999999876
CFAP94	-0.2323056
SEMA5B	-0.2322551
KLF17	-0.23202799999999998
SLC25A41	-0.23200503
KNL1	-0.23183950000000014
H2BC7	-0.2317806
TAL1	-0.23174259999999997
CALR3	-0.231553
DENND2B	-0.2312890000000003
DACH1	-0.23043199999999997
C9orf131	-0.23040529999999992
NR2F6	-0.23021000000000047
RHOXF2B	-0.23000769999999998
KAZN	-0.22991897700000002
LY6K	-0.2296143999999999
LIPH	-0.22948939999999995
IRGC	-0.229132
CNKSR3	-0.22869699999999998
NXN	-0.2283632
SNORC	-0.2280747999999999
TAGLN3	-0.22805399999999998
PXDNL	-0.22718673
PRDM9	-0.22702329999999998
CGA	-0.22629730000000003
DMTN	-0.22593228900000017
MAGEA3	-0.225764
FRMD4A	-0.22573529999999997
GLOD5	-0.225534
CKAP2L	-0.22522854000000014
MRGPRX3	-0.2252271
NCR3	-0.22514680000000276
CHAF1A	-0.22485950000000088
CNKSR1	-0.22467915400000005
PVR	-0.2244259
LDHD	-0.22433799999999998
ZNF764	-0.2243100000000009
SLC16A2	-0.2242162
MYOM1	-0.22418819999999995
ATP2A1	-0.2239790000000001
TMEM198	-0.22385182927800013
LPIN3	-0.223836
PIANP	-0.22376449999999998
CFAP97D2	-0.223464
OPHN1	-0.22342500000000004
KCNMB3	-0.22333259999999988
IRAG1	-0.22311
TMEM240	-0.22290242
STK10	-0.2228785000000073
CASS4	-0.2228589999999997
CAMK2N2	-0.222685
ADM5	-0.22249689999999997
NODAL	-0.22194250000000001
SMURF1	-0.22117190000000075
TMEM121	-0.22108313139999947
SPDEF	-0.22089800106143
PPP1R14A	-0.220793
PGM2	-0.22069400000000172
SFN	-0.22052599999999997
USP2	-0.2202823
SLC25A27	-0.2196126
LPO	-0.2194222999999999
XYLT1	-0.2192369999999988
ACTRT3	-0.2187238
TAS2R19	-0.21864920000000004
THSD1	-0.2185977
REPS2	-0.2179534800000001
NBPF20	-0.21772100000000094
STEAP2	-0.2177034
KHDRBS3	-0.21668500000000002
PGF	-0.216540966
PROS1	-0.2164531
GABRB3	-0.2162960000000001
DECR2	-0.21569459999999951
CHST5	-0.2154391
SIX5	-0.21539572
RP1L1	-0.21508
MCHR1	-0.21491617000000007
HPSE2	-0.2140921
VSTM2L	-0.2140049
SPATA31A7	-0.213871
GGT5	-0.21365829999999997
KIAA1614	-0.21353089999999997
VWA5B2	-0.2134959999999999
CAV2	-0.2134048
RAET1E	-0.21326019999999996
SLC22A15	-0.21312169999999997
COL15A1	-0.2129799499074237
ARHGAP22	-0.21295979999999992
RAB28	-0.21283799217500032
ASCL4	-0.212767
KCNE1	-0.21247699999999997
RPRML	-0.212174
GALNT9	-0.2121414000000001
TG	-0.21170679999999995
P2RX3	-0.21144800000000002
NRBP2	-0.21089151535999973
ACSM2A	-0.21056074000000036
CENPE	-0.21017659999999994
SPDYA	-0.20998029999999995
SMIM1	-0.20987600000000028
PRR12	-0.20958350000000003
FAM78B	-0.20951837999999998
KIF1A	-0.20944810000000003
EDA2R	-0.20924756872619105
CBY2	-0.20923633200000002
ZNF587	-0.2089842000000015
TRIM3	-0.20857849999999978
FCGR3B	-0.20842090000000002
CDON	-0.2074958
RAP1GAP2	-0.20723207648953312
FAM199X	-0.20710999999999835
KCP	-0.20705274
TEX30	-0.20613525999999993
ACMSD	-0.20581029628600006
ATR	-0.20564464999999998
CRX	-0.20509060000000004
RASAL2	-0.20451677
FMO3	-0.20434599999999992
PRDM15	-0.2038694768665219
SLC10A4	-0.20359440000000004
AQP7	-0.203293056
HSPA4L	-0.2029977
CRADD	-0.20283279999999593
MAP3K15	-0.2024205
CDKL2	-0.20218609999999992
CCDC40	-0.20208290000000007
UNC13B	-0.2019922494646
SLC31A1	-0.2016230000000001
ZNF850	-0.20159236724685803
LIPG	-0.2013934
TEX11	-0.2010919
SLC22A13	-0.200816
CLEC1B	-0.2004824
RTP1	-0.200447
S100A1	-0.200386
TIE1	-0.20031025
NOVA1	-0.20029828000000002
PXT1	-0.20019813
FBXW10	-0.19995430369455008
BTNL8	-0.19966530000000002
C1QL3	-0.19936799999999993
HHIPL2	-0.1990552
FCRL1	-0.19904619999999995
SLC7A9	-0.1985228999999999
CLC	-0.19833000000000003
ABCC6	-0.19818970000000002
RBP5	-0.19817589999999985
PHF2	-0.19816440000000046
CELA3B	-0.19808300000000012
TUBA4B	-0.197968059
DYNLL2	-0.197928
FBLIM1	-0.19750980000000007
SLC6A8	-0.19701689999999994
KIF18A	-0.1969519999999998
SNTG1	-0.19694279999999997
KSR2	-0.196939
APOH	-0.196859
LGALS7B	-0.19679399999999997
ROGDI	-0.19675965186299926
HSPA6	-0.19659
SLC13A5	-0.19654559999999996
SIGLEC16	-0.1965227
TCL1B	-0.1964179999999999
ZNF98	-0.19625319000000008
TIGD5	-0.196002
MEIOB	-0.1958371000000001
PNMA2	-0.1957414
SORBS2	-0.19560139999999998
ZNF215	-0.19532319000000004
EMP1	-0.19525173
IGF2BP3	-0.19522114000000002
MND1	-0.19486599999999987
PLEKHH1	-0.1946137
CTAGE8	-0.1945122
OR13A1	-0.1944524
RHCE	-0.19421429999999995
ADGRF1	-0.19416119999999998
FAM114A1	-0.19411199999999992
TUBB2B	-0.19384184800000004
CSNK1A1L	-0.19382380000000002
RHBDL2	-0.1935622
APOE	-0.19285779999999997
ENPP2	-0.19278942626780005
MDH1B	-0.1926185
UBAC1	-0.19252499999999628
ZSCAN23	-0.19202989999999998
ANKLE2	-0.19188299999999714
RNFT2	-0.19173890000000005
ZNF843	-0.19120349999999997
C8orf37	-0.19098800000000016
ZNF865	-0.19085899999999995
PALB2	-0.19078000000000017
ARID3C	-0.190509
TSPAN10	-0.19037070000000034
RNF122	-0.190156
CDK14	-0.1892899
GABRR2	-0.18919050000000004
TAT	-0.189117
KIR2DL1	-0.18897259999999996
RGS5	-0.18841399999999986
CCDC110	-0.18837860000000012
OR56B1	-0.188334
SELENOP	-0.18771400000000016
SPHK2	-0.18743140000000125
PTCD2	-0.18728399543580476
REELD1	-0.18700679999999997
FBXL2	-0.18656810000000001
MGAT5B	-0.1859909999999998
SLC22A1	-0.1859767
TMPRSS11B	-0.1859075999999999
NPFFR2	-0.18567309999999998
H3C8	-0.1853395
TP53INP2	-0.1849945
SLC1A6	-0.18494460000000001
CACNA1H	-0.1848570000000001
EXOC3L4	-0.1846724
MT3	-0.184402
ZNF282	-0.18425999999999965
TUSC1	-0.1841109
NCAN	-0.1840022
AMOTL1	-0.18345000987892202
GSG1	-0.183334
KBTBD6	-0.18319999999999936
COIL	-0.1827910000000017
LAMB2	-0.182216
LHFPL3	-0.182204
CORIN	-0.18213863000000002
GSPT2	-0.18189999999999706
GPR153	-0.18170780000000003
SH3TC2	-0.1815743999999999
USP31	-0.18126789999999993
OTUD1	-0.1811000000000007
SGIP1	-0.1810909999999999
ATP8B3	-0.18070120000000012
ADH6	-0.18066364999999998
MEP1B	-0.18058499
ZNF772	-0.18027199999999866
TACR2	-0.1802047
HTR3B	-0.17974900000000002
PIWIL4	-0.17968899999999988
KCNIP4	-0.17959560000000002
SVOPL	-0.1795079000000001
CACNB2	-0.17942749999999996
SERPIND1	-0.179278
MAPK12	-0.17915040000000002
CLEC3A	-0.179086
SASS6	-0.1790799999999999
LMLN2	-0.17865040000000001
SLC23A3	-0.17825410000000005
SCUBE1	-0.1782008
PRR15L	-0.17801430000000001
RNF151	-0.1779192029279299
OGN	-0.1778386999999999
NR1I2	-0.17778299999999997
GPR45	-0.177724
ALDH1L2	-0.17772159999999998
CAPN11	-0.17767039999999998
LCN15	-0.17756200000000003
RLBP1	-0.17713680000000004
TMC1	-0.1768566
ZNF570	-0.17673080000000052
CHRNB4	-0.17670280000000002
TCERG1L	-0.17664957
ANKRD50	-0.17658640000000003
STARD6	-0.17610339999999997
ANKRD53	-0.1760705400000001
HRG	-0.1755545
KCNJ11	-0.17529280000000003
GXYLT2	-0.17501510000000003
PLA2G12B	-0.174672
LNPK	-0.1744509999999977
METTL24	-0.17426300000000006
CTTN	-0.1737927
NPAS1	-0.17373782
CXorf58	-0.1736107
CLEC18C	-0.1731029
RAB6C	-0.172958
DOC2A	-0.17256369999999996
FAM72A	-0.17217343427659992
RNF222	-0.17214449999999998
CDC42BPG	-0.17186479999999998
NRTN	-0.1717700000000001
SLFNL1	-0.17173449999999996
PKD1L2	-0.17108918999999995
TUB	-0.1710684
SULT1A3	-0.17101909999999876
MACROD1	-0.1708419999999986
WNT8B	-0.1703288
CRYBA4	-0.1699309
CIT	-0.16953380053719602
GLYAT	-0.1692436
CHRM5	-0.16924049999999988
DND1	-0.16898
AKR7L	-0.1687094
EPB41L1	-0.1683549
MASP2	-0.16829439999999998
CHRNA2	-0.16821610999999997
TRO	-0.1677232906499997
CACNG2	-0.1675851
FNDC4	-0.1673269
FOXJ2	-0.16726100000000343
FAIM2	-0.167133
EGR1	-0.16709350000000003
BCAT1	-0.1664970113352
LGSN	-0.16628789000000013
WASHC2A	-0.16621138699999705
ITGB1BP2	-0.16607320000000003
NOXO1	-0.16601232
RBM44	-0.16589279999999998
BGLAP	-0.1657019999999999
CENPI	-0.16538668
KRTCAP3	-0.16516289999999834
FAM71D	-0.1650464
PTTG2	-0.1649731000000001
CA3	-0.164852
GP2	-0.164841
NACA2	-0.164633
ZNF479	-0.1644406
HCN2	-0.1643693
SCNN1D	-0.1642588999999999
TMEM163	-0.16412950000000004
PLXNB2	-0.16374914400589008
SIPA1L1	-0.16334050000000033
CDC42EP2	-0.16329390000000005
ZNF501	-0.16317199999999987
PMM1	-0.1628571999999977
PPARGC1B	-0.16250051602399995
CACNA1E	-0.16240163
NEUROG3	-0.162331
SLC30A3	-0.16230200000000003
FAM90A1	-0.1621505
MYOCOS	-0.1621363999999999
LEP	-0.1621052
NFKBIL1	-0.1619511545588983
CHRNA9	-0.161853
CIBAR2	-0.1617276
DCHS2	-0.1616857
EDN1	-0.1616249
TMEM213	-0.16159800000000002
PRAM1	-0.16122630000000004
RGL2	-0.1611201849999997
THRSP	-0.1600911
GNG3	-0.16003900000000004
RASL11A	-0.1597715
PNMA6A	-0.15960239999999998
AFAP1L2	-0.1595358
SCN8A	-0.15941356519480002
ABCB4	-0.15937943
ZMAT4	-0.1592327
MAGEA12	-0.159085
TSC2	-0.1590533903799951
POU3F1	-0.159034
AVP	-0.15860600000000008
HLA-DQB2	-0.15847222743644998
CRYGN	-0.15804830000000009
GRPR	-0.15798800000000002
ASB13	-0.15797300000000192
PLA2G2A	-0.157398
TMEM63B	-0.15705599999999986
HOXC10	-0.1566415
FUT6	-0.1564453865
FZD5	-0.15622220999999997
METTL22	-0.15616389999999924
LGI1	-0.1558193200000002
CDH20	-0.15578390000000003
RAB2B	-0.15572500000000034
IQCF2	-0.155648
PIGK	-0.15543199999999757
ADORA1	-0.15527961312500002
KLB	-0.155197
SLC47A2	-0.15512091
GOLGA6A	-0.1550718999999999
ESRP1	-0.1550162
FAM83H	-0.1550144199999999
MFHAS1	-0.15472799999999864
ASIC3	-0.15468866000000003
PRR19	-0.1546633
NOS2	-0.154636
STX1A	-0.1544521135760999
POLQ	-0.1538699
CYP2U1	-0.15366339999999834
NEK5	-0.15359700000000004
SDK1	-0.153437
ATP1B2	-0.1533344
IAPP	-0.15323409999999998
SLC25A52	-0.1531673
GAL	-0.152017
TPSB2	-0.151991
SREK1	-0.15152569999999344
NPNT	-0.151255
IGDCC4	-0.1511069
IRAK1BP1	-0.1506932000000003
C3	-0.15032599999999996
ATP6V1C2	-0.15027482000000003
THRB	-0.15020610088027497
MATN2	-0.1499642487096997
ARHGAP44	-0.14989129999999995
GPR176	-0.1498438
KIF27	-0.14958440000000017
MED17	-0.14952399999999955
C4orf47	-0.1495230999999999
LPAR4	-0.14842560000000005
EPHX4	-0.14831559999999966
GOLGA6L22	-0.14831119999999998
TCAIM	-0.14831011999999966
MIXL1	-0.148232
GGT2	-0.1482153
NSUN7	-0.1481922999999999
RUNX1T1	-0.1478599335459399
TRPV3	-0.1476820797400001
CHST15	-0.1475317599999999
MAML3	-0.14748
REC114	-0.147329
SSX7	-0.14699959999999998
ABCA8	-0.14698849999999988
CFAP52	-0.1469183
ADCY10	-0.14675261
ARSL	-0.14656140000000006
GALNTL5	-0.14653
RTP3	-0.146362
IDNK	-0.1463469999999969
FAM210A	-0.14613699999999952
AKR1D1	-0.14605490000000004
SLC44A5	-0.14604789999999998
CD302	-0.14583444291000003
TMIGD1	-0.14575950000000001
SLC2A12	-0.1457593
CATIP	-0.14528300000000005
NALCN	-0.14479999999999998
AMOTL2	-0.1447842
LRP5L	-0.144776830765867
NEFM	-0.14471489999999987
SAMD14	-0.1446835
HSD11B2	-0.1445192999999999
HOXA10	-0.1444642000000001
PTAFR	-0.1444187
RSPH3	-0.14439800000000025
CPNE8	-0.14425969999999988
MIP	-0.1438551
LDHAL6A	-0.14382969968762505
CEACAM19	-0.1436095
VSX1	-0.14355610000000002
WNT7B	-0.1430309
ESPL1	-0.14290806524999997
H3C3	-0.14272
ATP6V1G2	-0.14230619999999994
SLC7A3	-0.142142
IL27	-0.14202520000000002
ADAMTSL2	-0.14182679999999998
C11orf16	-0.14162810000000003
CAMK2B	-0.14139259999999998
PCGF1	-0.1413410000000006
USP17L7	-0.1408347
EPHB1	-0.14071109999999998
PNPLA3	-0.1403936
SCUBE3	-0.1401691
PRDM16	-0.13990199999999986
MYOZ3	-0.13987519999999998
NOTCH2NLC	-0.13923599999999986
FAM71B	-0.139067
LSMEM2	-0.13894
PJVK	-0.138683
ADAD2	-0.13860059999999996
ATAD3C	-0.13838700000000026
DDX52	-0.13818364339999434
ASPG	-0.1381836
PLEKHG6	-0.1376199999999999
GPC3	-0.13751350000000007
ILDR2	-0.1373610999999999
FAM193A	-0.13706053424000153
KLK2	-0.13702999999999999
VPS37D	-0.13684159999999998
SHE	-0.13654650000000015
CHGA	-0.136091648956
MYZAP	-0.1360702000000007
WNT6	-0.13592110000000002
ANGPTL4	-0.1359057
IGFALS	-0.13580771027669997
CXCL2	-0.134933
FAM124A	-0.13466440000000002
GMPR	-0.1346641000000001
MUC17	-0.13450300000000004
CAV1	-0.13442400000000002
HOXA3	-0.13441920000000002
CPNE3	-0.13331700000000524
H2AB1	-0.1330991
RSPH10B2	-0.13298370000000004
RGS9BP	-0.13291299999999998
PGAM4	-0.13263870000000003
KCNN3	-0.13239957199999988
MTUS2	-0.13209513
MYLK4	-0.13207190000000002
TMEM178B	-0.1319234
BOLA2	-0.13186299999999918
SMIM7	-0.13163905281001576
AKAP5	-0.13113860000000005
TM4SF18	-0.131022
CITED1	-0.130981
IGFL3	-0.130929
MGP	-0.130788
LONRF2	-0.13051385999999998
BCAS1	-0.13037602
GLUD2	-0.130253
CASTOR3	-0.13023099999999843
OOEP	-0.13021100000000002
LHX6	-0.130045
G6PC3	-0.1300150000000002
DLL3	-0.1298453
CCDC180	-0.12981749999999986
ASS1	-0.129802
AGAP5	-0.1297615000000003
TM2D2	-0.12968900000000616
GLP1R	-0.1293859
CHCHD1	-0.12919000000000125
CELF6	-0.12913467
VSIG10L	-0.12885960000000002
CLDN11	-0.1288463745689999
ALPK1	-0.12869406000000083
LARP6	-0.1285594
RASL11B	-0.1282470035700001
RGS17	-0.128158
OTUD3	-0.12786100000000022
GPR22	-0.1278325
P3R3URF	-0.127543
EIF2S3B	-0.1274528
PGAM2	-0.126483
SPAG17	-0.12644470000000002
TRPM2	-0.12634420000000005
NDST3	-0.1260584
ANKRD18B	-0.12590570000000006
MAP1A	-0.125753
C1orf146	-0.125504
TRIM74	-0.12519479999999994
DDC	-0.125022
POTEI	-0.12482199999999996
ANKRD6	-0.12473175279101989
ZNF358	-0.12446550000000012
TAS2R60	-0.12442
YJEFN3	-0.1237744
PRODH	-0.12364019999999992
TMEM52	-0.12360119999999998
CCDC170	-0.12345647000000003
SCRG1	-0.12339540000000003
ZNF433	-0.12337538255999991
STEAP4	-0.1233739000000001
PYCR1	-0.12337219602000005
ATP6V1FNB	-0.12336774
ASCL5	-0.1233657
SOHLH2	-0.1232122
RTP4	-0.12321000000000026
VSIG8	-0.12290900000000005
LRMDA	-0.12229249999999992
NEIL3	-0.12224599999999985
C2orf88	-0.12216570000000004
LHFPL5	-0.12205450000000007
BOK	-0.12194659999999999
UGT8	-0.12178002
SCAMP1	-0.12173900000000515
HOXA11	-0.121589
BRCC3	-0.12151990593399731
FUT3	-0.12150299999999994
CDK20	-0.12143649363876063
PAX9	-0.12137023000000009
SH3D21	-0.12129759999999998
TIAF1	-0.12106
C11orf95	-0.12088900000000001
WDR64	-0.12085911999999999
SLC30A9	-0.1207950000000011
TERB1	-0.12059779999999992
AIPL1	-0.1205977
FZD1	-0.12034290000000003
UPK1B	-0.12032820870904999
IL18	-0.12029970000000004
IMPG2	-0.1200261
KDM4B	-0.11995508414999634
PSMC3IP	-0.11992380000000002
CERS1	-0.11987789
ADAMTS12	-0.119813
HEATR3	-0.11980099999999982
COL4A4	-0.11979242
LRP4	-0.119574
SPTB	-0.11957028000000011
RSPH1	-0.11946029999999999
SOX2	-0.11916030000000001
GLI3	-0.11912456990000003
CMTM4	-0.11906100000000003
METTL1	-0.11897200000000119
ENPP6	-0.11885650000000002
PITPNM3	-0.11871570999999997
RNASE10	-0.11840200000000001
CYP4A22	-0.11820989999999999
ELMOD1	-0.11820599999999999
C11orf42	-0.1178264
PGLYRP1	-0.117723
CEACAM8	-0.11756309999999998
GNAZ	-0.11745640000000007
HBA2	-0.116977
ADGRA2	-0.11689911
CACNA1G	-0.11685990000000002
SEMA6D	-0.11670560000000008
CHI3L1	-0.1163043
MYO18B	-0.11630011900000001
DNASE1L3	-0.11619301083099999
TPM2	-0.116097
HNRNPCL1	-0.116086
FCRLA	-0.1160854
BSN	-0.11607303
HPSE	-0.11545536966666514
RNF223	-0.1154347
SLC9A4	-0.11537000000000003
RGPD3	-0.11520009841414011
PLN	-0.11519270000000002
SOSTDC1	-0.115191
IGLL5	-0.11507
FAXDC2	-0.11506879999999975
ZNF469	-0.1150477157
PNMA6E	-0.115039
ZSCAN4	-0.1148504
SELENOV	-0.11474982
EBF1	-0.11401976
TRAPPC13	-0.11396881000000114
PRG2	-0.113938
CLDN1	-0.1133725
ZFP30	-0.11333500000000019
EHHADH	-0.11298989999999987
CACNB4	-0.11295727880000009
CTAG2	-0.112815
FGF20	-0.1126814999999999
CPS1	-0.11259931999999999
BRSK2	-0.11254960800000005
CYP7B1	-0.1125227
F3	-0.11251709999999998
PTPRG	-0.1124925
CDC25C	-0.1124783
PDCD1LG2	-0.11241999999999974
USP17L2	-0.112203
MUSTN1	-0.11207899999999998
LOXHD1	-0.1119503
LKAAEAR1	-0.11187030000000003
PLA2G5	-0.1118148
NR1H3	-0.11165476805200036
PCSK2	-0.1116055
S100A7A	-0.11136055
H2BC18	-0.11121089999999997
SAMD11	-0.11077769999999999
ITIH2	-0.1106043
LCA5	-0.1105931
GASK1A	-0.110567
ARGFX	-0.11034169999999999
PYM1	-0.11034000000000788
LMNB2	-0.11032599999999881
EID2	-0.11019999999999186
NDRG4	-0.10953059999999981
UAP1L1	-0.1092919999999995
PRPH	-0.1091631
TPK1	-0.10912369999999783
CSMD3	-0.10890319999999991
BCL2L2	-0.1085992
TEDC2	-0.10858580000000007
TMEM17	-0.10854200000000001
GJA1	-0.10848920000000001
MAPRE3	-0.1083602000163999
C16orf96	-0.1081773
MYRIP	-0.1080941
PLXNB1	-0.10794871999999994
SEMA4G	-0.1076642630313851
MESP2	-0.1074148
MYT1	-0.1073270068362
FAM170A	-0.10721
CPNE6	-0.107039
NRG1	-0.1070195
CFAP97D1	-0.10677500000000001
SERPINC1	-0.1067594
ASB4	-0.10673399999999997
OTUD6A	-0.10662200000000002
RAMP2	-0.106561
SPACA5	-0.106408
NTSR1	-0.1059765
NR3C2	-0.10586489330207005
OLFML2B	-0.10579359999999999
C20orf144	-0.10574700000000004
AZGP1	-0.105384
SHROOM1	-0.105191
VSTM1	-0.10508480000000003
C4B_2	-0.10505195170689989
SMIM5	-0.10494107
UTP20	-0.10493799999999931
GPC6	-0.1045634
CLDN6	-0.104528
CLTCL1	-0.1044936100000001
KCNA7	-0.10408700000000001
FGD5	-0.104081556511
KRTAP5-9	-0.10397
PRKRIP1	-0.10385090000000119
ID1	-0.10381499999999996
GNA14	-0.103752
SLC16A8	-0.1036339
EFR3B	-0.1033711
PLIN4	-0.10337020000000002
IFNL4	-0.1032633
MYCT1	-0.1032315
ZNF608	-0.1031202
NID1	-0.10294380000000006
SULT1C4	-0.10286799999999988
GPHA2	-0.102643
MAP3K12	-0.10245991977999935
CYP2C8	-0.10242
TSSK3	-0.10182539999999995
RYR2	-0.10178033
BHLHB9	-0.10177959999999975
CYP27C1	-0.101777
CXCL14	-0.1009286
PRAMEF13	-0.1008822
CCNJL	-0.10076029999999998
ZNF7	-0.10066699999999429
TRIM41	-0.10044310000000034
PPP6R2	-0.1004417999999987
RPRM	-0.10031
COL24A1	-0.1000359
EMX2	-0.10003189999999999
LTBP4	-0.09997423299100205
CRIP3	-0.0999721
ARHGAP33	-0.09971377249999988
MISP	-0.0996933
TMEM171	-0.0996692
SAXO1	-0.09958529999999999
LRRC36	-0.09952130000000003
ANGPT1	-0.09948654209000005
CCDC17	-0.09923549999999998
AKIP1	-0.09909100000000137
LCN12	-0.09869590000000011
ZBTB9	-0.09862499999999841
CTIF	-0.09859568140000002
PTK7	-0.09825950540546186
SORD	-0.09804909999999989
DNAH2	-0.09796129999999989
PPM1H	-0.09795149
DMRTC1	-0.09792440000000002
MYOM3	-0.09781469999999998
MPP4	-0.09780530015358399
DEPTOR	-0.09768100000000002
ANKRD27	-0.09756329999999735
TRIM6	-0.0974328
MAGEA10	-0.09742100000000001
LDLRAD3	-0.0972563
SLC9A5	-0.09712900000000024
SPEF1	-0.0971076
PNMA6F	-0.09689139999999999
ALDH3B1	-0.09666319999999998
LRRC14B	-0.096639
CHRFAM7A	-0.09651480086
PDLIM3	-0.0964832000000001
ST6GAL2	-0.09647069999999999
SYT1	-0.09643180000000001
PLET1	-0.0963982
CCN6	-0.0963829
MEIS1	-0.09624709999999989
PRDM14	-0.09612890000000002
ZFHX2	-0.09582893000000002
RBP7	-0.09545270000000002
SCN3A	-0.0954052
ASAP2	-0.0953482
DLC1	-0.09533063022433394
UCHL1	-0.0952582
GBP7	-0.0949294
CFAP57	-0.09487340000000002
INHBE	-0.09481149999999999
BMP8B	-0.09480700000000003
SMIM34A	-0.0947421
SMIM34B	-0.0947421
LRFN2	-0.094665
KIAA0319	-0.09446374
TEAD2	-0.09440306074358
SFTA3	-0.094307
LDB3	-0.09383929999999989
TRIM55	-0.0938183
PNMA8C	-0.093718
SMIM6	-0.0936929
PZP	-0.09365907024482001
MUC3A	-0.09360523000000001
DRP2	-0.093587516
RASSF8	-0.09355359999999999
TBX4	-0.09348000000000009
SCN11A	-0.0934414999999999
PARD3	-0.093419092438
MYL1	-0.0931635
PPCDC	-0.09309058100000023
TIGD3	-0.09297
STRIT1	-0.0929469
SLC25A22	-0.09277554999999982
CA5A	-0.0923707
NDUFA4L2	-0.09235264467000007
TLCD4	-0.09224220000000001
KCTD16	-0.09220606
OR6C68	-0.09217629999999999
IL11	-0.0920741
GRIK4	-0.0919286
KIF23	-0.09182020042865702
GJD4	-0.09148199999999995
C2CD4B	-0.09147140000000001
DYNC1I1	-0.09131820000000013
EYA1	-0.09130760000000002
CLDN22	-0.0909988
PRDM13	-0.0909808
ETNPPL	-0.09097469999999999
SERPINF2	-0.09087109891279999
CEACAM5	-0.0908384770659
EFCAB8	-0.0907802
TMEM212	-0.09074999999999966
FOXH1	-0.0907169
BEGAIN	-0.09058120000000014
TEX15	-0.0904774
CDH19	-0.0901414
FAM186B	-0.09012089999999992
ECE2	-0.0900828
SMIM40	-0.0900089
ECEL1	-0.08988979999999999
LIN28A	-0.08973249999999999
ASIC4	-0.08963209999999991
SPATA21	-0.0894292000000001
HAS1	-0.08935631453057
EFCAB7	-0.0893365211899999
PYGB	-0.08930699999999092
PRSS38	-0.08924
ERI1	-0.08916100000000071
PCDH1	-0.089157
NOTCH3	-0.08913199999999999
ERICH3	-0.08901400000000001
SLIT1	-0.088907764
MYO1H	-0.08888240000000003
SEPTIN12	-0.0887153
SIGLEC11	-0.08841669999999999
B9D1	-0.08841360000000009
FZD7	-0.0883693
RASIP1	-0.08823600000000001
ECHDC3	-0.08788568009999986
TRAF3IP2	-0.08772320246684906
PLEKHD1	-0.0876887999999999
RNASE11	-0.0875601
BNC2	-0.08740471999999999
FOXR1	-0.08723539999999999
NCKAP1	-0.08717140000000012
HOXA4	-0.08684947795970002
POU4F1	-0.08679379999999999
CHRNA7	-0.08642220000000012
BLNK	-0.0862097
RNF183	-0.0861772
CPNE9	-0.08601430998000009
DQX1	-0.0859585
SLC35G3	-0.08593
ZNF492	-0.085843
TMEM74B	-0.08539269999999999
MLXIPL	-0.0853843
ADAM18	-0.085337
CFAP157	-0.08524119999999996
FOLR2	-0.0849325
ZFHX3	-0.08491234000000003
GDA	-0.08468660000000006
PCP2	-0.08446699999999996
TMEM144	-0.0843331
ELOVL3	-0.0842786
SAMD4A	-0.08398317999999994
F8A2	-0.0836153
OVOL2	-0.0835776
TTC24	-0.0833962
DLX3	-0.0832267
ACCSL	-0.08320253822
OR13C9	-0.082947
KCNK1	-0.08284160000000002
PAGE2	-0.0826322
NOTUM	-0.0823728
GRHL1	-0.08217947000000012
TSPAN9	-0.0821123065249
AR	-0.08199640999999999
ADAP2	-0.08177781000000006
ARHGEF33	-0.08165529999999993
ANKRD29	-0.0813492
PSORS1C1	-0.08131331199999989
TMPRSS11A	-0.08125199999999999
MAGI2	-0.081144098147
PLP1	-0.08092111671124
AIF1L	-0.08073228042000001
RBFOX3	-0.08068470000000008
LHX1	-0.08066769
SHROOM4	-0.08051680000000001
CCBE1	-0.08029769999999999
USP49	-0.07996099999999995
COL25A1	-0.0797885999999999
CLEC4M	-0.07966994999999999
PURG	-0.0795796
B3GALT1	-0.07944799999999999
PGPEP1L	-0.0792145
SLC26A3	-0.0791348
NAV3	-0.07913240000000021
POTEH	-0.07907330000000001
ZNRF3	-0.07906499999999989
SYTL4	-0.07903879999999999
MPC1L	-0.0789208
CLSPN	-0.07857100971999986
KHDC3L	-0.0785256
MAGEE2	-0.0784358
C15orf65	-0.07841300000000001
