	Enrichment	P-Value	Q-Value
BIOCARTA_EIF4_PATHWAY	0.24570662435741514	0.1	1.0
GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	0.24555424874233459	0.1	1.0
HP_ADRENAL_OVERACTIVITY	0.24552216169274785	0.1	1.0
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	0.24546699806092726	0.1	1.0
HP_LIMITED_WRIST_EXTENSION	0.24546164345765023	0.2	1.0
CSR_LATE_UP.V1_UP	0.2454567938145233	0.1	1.0
GOMF_INSULIN_RECEPTOR_BINDING	0.24536286240460647	0.2	1.0
GOBP_VESICLE_DOCKING	0.24526374845834922	0.1	1.0
MACAEVA_PBMC_RESPONSE_TO_IR	0.24523249050954035	0.1	1.0
LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES	0.2450957207194143	0.1	1.0
GSE3982_BCELL_VS_TH2_DN	0.24508221463278146	0.1	1.0
WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES	0.24499408513410909	0.1	1.0
GOMF_14_3_3_PROTEIN_BINDING	0.24490665256033625	0.1	1.0
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BROWN_UP	0.24481839230868976	0.1	1.0
SEIDEN_MET_SIGNALING	0.24479524096250252	0.2	1.0
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_UP	0.24478343941283387	0.1	1.0
TBK1.DN.48HRS_DN	0.24466192507234258	0.1	1.0
GNF2_APEX1	0.24464867775620905	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	0.24463104434723712	0.1	1.0
HP_LONG_THORAX	0.24454262312715644	0.2	1.0
GOMF_NUCLEOSOME_BINDING	0.24454225467265164	0.1	1.0
MORF_RAB1A	0.24453147011006643	0.1	1.0
ABDELMOHSEN_ELAVL4_TARGETS	0.24449997722574346	0.2	1.0
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX	0.24449580641851107	0.1	1.0
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	0.2444418095665915	0.1	1.0
MORF_RFC1	0.24433407894029924	0.1	1.0
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	0.24433053029007226	0.5	1.0
GOBP_RESPONSE_TO_POTASSIUM_ION	0.24429564033828008	0.1	1.0
GOBP_CHANGES_TO_DNA_METHYLATION_INVOLVED_IN_EMBRYO_DEVELOPMENT	0.2442343173500758	0.2	1.0
BAE_BRCA1_TARGETS_UP	0.2442057546122239	0.1	1.0
REACTOME_HIV_TRANSCRIPTION_INITIATION	0.244181423597632	0.1	1.0
GOMF_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.24411112763451107	0.1	1.0
GOBP_MAGNESIUM_ION_TRANSPORT	0.24411112763451107	0.2	1.0
FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	0.24410941761953994	0.1	1.0
GSE21033_1H_VS_24H_POLYIC_STIM_DC_DN	0.24408998850134844	0.1	1.0
KESHELAVA_MULTIPLE_DRUG_RESISTANCE	0.24397485040143815	0.1	1.0
HP_ABNORMAL_HAIR_WHORL	0.24394327213074737	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	0.24393935650748508	0.1	1.0
GOBP_SISTER_CHROMATID_COHESION	0.24391887236729076	0.1	1.0
HP_PRIMITIVE_REFLEX	0.24390812280769678	0.2	1.0
MIR6798_5P	0.24387373100751067	0.1	1.0
GOBP_POLYOL_CATABOLIC_PROCESS	0.24386633791491485	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_NEURON_MATURATION	0.24376498072959235	0.5	1.0
WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR	0.24371446421697757	0.3	1.0
HP_VOLVULUS	0.24368203169146918	0.3	1.0
HP_ABNORMAL_CUTANEOUS_ELASTIC_FIBER_MORPHOLOGY	0.24359519151790515	0.3	1.0
HP_ABNORMALITY_OF_THE_PARATHYROID_MORPHOLOGY	0.2435944295110266	0.4	1.0
MORF_USP5	0.24350490753094065	0.1	1.0
MIR27B_5P	0.24346981996272374	0.1	1.0
HP_BONE_MARROW_HYPOCELLULARITY	0.24338435933994337	0.1	1.0
GOBP_GERMINAL_CENTER_FORMATION	0.24338133336599135	0.2	1.0
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	0.24333195463330043	0.2	1.0
MIR1272	0.2433213989902402	0.1	1.0
GOMF_PSEUDOURIDINE_SYNTHASE_ACTIVITY	0.24331792493455237	0.5	1.0
HP_PENDULAR_NYSTAGMUS	0.24328986283040044	0.1	1.0
GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	0.24326527148031482	0.3	1.0
HP_ENLARGEMENT_OF_THE_WRISTS	0.24323183100277207	0.5	1.0
HP_PINEAL_CYST	0.2432050592034878	0.3	1.0
MIR433_5P	0.24314238516495668	0.3	1.0
GOBP_PROTEIN_K48_LINKED_UBIQUITINATION	0.2430505778213065	0.1	1.0
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_DN	0.24295811113658203	0.1	1.0
ZNF704_TARGET_GENES	0.24289775494697446	0.1	1.0
REACTOME_RHOBTB2_GTPASE_CYCLE	0.24288368162722254	0.1	1.0
BIOCARTA_NFKB_PATHWAY	0.24287647423610093	0.1	1.0
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	0.24278897839709263	0.1	1.0
KAUFFMANN_DNA_REPAIR_GENES	0.24267575928719617	0.1	1.0
HP_JUVENILE_ASEPTIC_NECROSIS	0.24263513457988067	0.2	1.0
MORF_RPA2	0.2426214501707562	0.1	1.0
HP_TRUNCAL_OBESITY	0.2425771374997755	0.1	1.0
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP	0.2425746991179385	0.2	1.0
GOMF_TRNA_SPECIFIC_RIBONUCLEASE_ACTIVITY	0.24257140402009023	0.5	1.0
HP_LONG_FOOT	0.24226065096881416	0.2	1.0
ZHAN_MULTIPLE_MYELOMA_MS_DN	0.24224045455713325	0.1	1.0
MIR4487	0.24220829102988625	0.1	1.0
HP_PSYCHOTIC_EPISODES	0.2421885205020255	0.4	1.0
MIR8081	0.24218038368508152	0.1	1.0
GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY	0.242040677379537	0.1	1.0
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	0.2420267894244099	0.1	1.0
GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_DN	0.24201170672149044	0.1	1.0
MORF_PRDX3	0.24197102558232414	0.1	1.0
HP_CELIAC_DISEASE	0.24193801281337093	0.2	1.0
MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6	0.24190916675556573	0.1	1.0
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.24184936035299784	0.2	1.0
GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS	0.24181576478468825	0.4	1.0
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT	0.24170129733189785	0.1	1.0
VALK_AML_CLUSTER_8	0.24169523538040838	0.2	1.0
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.24169292539301804	0.1	1.0
GOCC_SAGA_COMPLEX	0.2416203817995606	0.3	1.0
MORF_TPR	0.24159465504473424	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	0.24153383581042484	0.1	1.0
GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_DN	0.2414728269350664	0.1	1.0
REACTOME_P75NTR_SIGNALS_VIA_NF_KB	0.24145572787917266	0.4	1.0
HP_ABNORMAL_C_REACTIVE_PROTEIN_LEVEL	0.2414253453473914	0.1	1.0
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	0.24134272753363067	0.3	1.0
PID_CXCR3_PATHWAY	0.24129635876365782	0.1	1.0
BIOCARTA_VIP_PATHWAY	0.24124801908918928	0.1	1.0
GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN	0.24122540461270411	0.1	1.0
GOBP_MICROTUBULE_SEVERING	0.24121608103987974	0.3	1.0
GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS	0.24114791827543558	0.4	1.0
GOBP_REGULATION_OF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	0.24113570611585178	0.4	1.0
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.24113261151459311	0.1	1.0
HP_ABNORMAL_POSTURING	0.24111948331542843	0.4	1.0
GOBP_REGULATION_OF_DNA_REPLICATION	0.2408928120823586	0.1	1.0
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.24087674644149487	0.1	1.0
DASU_IL6_SIGNALING_SCAR_UP	0.24087596799514507	0.3	1.0
IPA_FOXO4_UP	0.24076671340284217	0.1	1.0
LINDSTEDT_DENDRITIC_CELL_MATURATION_B	0.24075397208324706	0.1	1.0
MORF_HDAC1	0.240750898877886	0.1	1.0
GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN	0.2407287478261118	0.1	1.0
PID_FANCONI_PATHWAY	0.24068162328477297	0.1	1.0
MIR3677_5P	0.24067590111446768	0.1	1.0
GSE22886_NAIVE_TCELL_VS_DC_DN	0.24063189929493292	0.1	1.0
REACTOME_MIRO_GTPASE_CYCLE	0.2406136455389478	0.3	1.0
GOMF_DNA_DEPENDENT_ATPASE_ACTIVITY	0.24057716286431202	0.1	1.0
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	0.24057547255166734	0.1	1.0
IPA_RBL1_DN	0.24054771415466736	0.3	1.0
HP_ABSENT_SEPTUM_PELLUCIDUM	0.24050409683762486	0.1	1.0
GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING	0.24040054313014356	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	0.2403995764387859	0.3	1.0
MIR4752	0.24029981194094968	0.1	1.0
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_DN	0.2402107365253474	0.1	1.0
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.24019981983355884	0.1	1.0
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	0.24017691415162953	0.1	1.0
GOMF_CHITIN_BINDING	0.2401591422790971	0.5	1.0
HP_EEG_WITH_FOCAL_SPIKE_WAVES	0.24012111974345138	0.3	1.0
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER	0.24010271005641806	0.3	1.0
GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY	0.23992368115216878	0.1	1.0
GOBP_REGULATION_OF_PROTEIN_MATURATION	0.2397597128297501	0.1	1.0
BIOCARTA_MITOCHONDRIA_PATHWAY	0.23975405534892352	0.2	1.0
HP_COXA_VALGA	0.23973650746128125	0.1	1.0
GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS	0.2396704041588165	0.1	1.0
MODULE_155	0.23960768009630634	0.1	1.0
GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME	0.2395076377852317	0.2	1.0
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_UP	0.23940120328224376	0.1	1.0
GOMF_CALCIUM_RELEASE_CHANNEL_ACTIVITY	0.23929351107118915	0.2	1.0
XU_AKT1_TARGETS_6HR	0.23926935768296034	0.1	1.0
MIR6511B_5P	0.23923073920605922	0.1	1.0
GSE25085_FETAL_LIVER_VS_FETAL_BM_SP4_THYMIC_IMPLANT_UP	0.2391469872961125	0.1	1.0
CAO_BLOOD_FLUZONE_AGE_05_14YO_CORRELATED_WITH_H3N1_HI_TITER_1DY_POSITIVE	0.23909279116838456	0.3	1.0
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	0.23902252367734741	0.1	1.0
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	0.23900918181827197	0.1	1.0
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.238960698305927	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	0.23870944060152396	0.1	1.0
GOMF_SEQUENCE_SPECIFIC_MRNA_BINDING	0.23869141382500098	0.2	1.0
MIR6503_5P	0.23862146888629268	0.1	1.0
GOBP_HYPOTONIC_RESPONSE	0.23862057534931183	0.3	1.0
CARDOSO_RESPONSE_TO_GAMMA_RADIATION_AND_3AB	0.23858487620323532	0.2	1.0
GOCC_RECYCLING_ENDOSOME_MEMBRANE	0.23857724775239822	0.1	1.0
MORF_HAT1	0.23855800582647127	0.1	1.0
GCM_ANP32B	0.2384941597050542	0.1	1.0
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TAN_DN	0.23838219803417726	0.3	1.0
GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_UP	0.2383755396920345	0.1	1.0
HP_SMALL_CEREBRAL_CORTEX	0.23836371095300565	0.5	1.0
PYEON_HPV_POSITIVE_TUMORS_UP	0.23835909799449637	0.1	1.0
MORF_DEK	0.23834851754609862	0.1	1.0
GOMF_MAP_KINASE_SCAFFOLD_ACTIVITY	0.23833994599361977	0.4	1.0
HP_RENAL_CELL_CARCINOMA	0.23832828797046834	0.1	1.0
GSE1432_1H_VS_6H_IFNG_MICROGLIA_DN	0.23831747821197236	0.1	1.0
GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE	0.23827050763321814	0.1	1.0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.23826599839629534	0.1	1.0
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA	0.23822272835102973	0.2	1.0
REACTOME_UREA_CYCLE	0.2381913605167445	0.1	1.0
HP_DECREASED_CORNEAL_REFLEX	0.2381754252980215	0.3	1.0
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER	0.23816271045778659	0.1	1.0
HP_HYPERGLUTAMINEMIA	0.23812727028118433	0.5	1.0
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.23809357073064338	0.2	1.0
GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	0.23808215954860676	0.1	1.0
GOBP_REGULATION_OF_EXOSOMAL_SECRETION	0.23807799986569486	0.2	1.0
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	0.2380723155840773	0.1	1.0
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP	0.2379778987093462	0.1	1.0
SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1B	0.2379644155988602	0.1	1.0
HP_SEVERE_INTRAUTERINE_GROWTH_RETARDATION	0.23786244807014487	0.2	1.0
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	0.23782636856997028	0.2	1.0
GOBP_DNA_DEPENDENT_DNA_REPLICATION	0.23779217438551514	0.1	1.0
GOCC_MRNA_CAP_BINDING_COMPLEX	0.23773525218536182	0.5	1.0
GOBP_POST_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	0.2376577622430492	0.3	1.0
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	0.23754051758398573	0.2	1.0
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	0.23752410031267499	0.1	1.0
HP_REDUCED_CIRCULATING_PROLACTIN_CONCENTRATION	0.23750894664630604	0.1	1.0
GOMF_QUATERNARY_AMMONIUM_GROUP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.2373445183444118	0.1	1.0
HP_DEPRESSED_NASAL_TIP	0.23725106876944618	0.1	1.0
HP_ATROPHY_DEGENERATION_AFFECTING_THE_BRAINSTEM	0.23721554877904052	0.1	1.0
HP_RECURRENT_ASPIRATION_PNEUMONIA	0.2371190003552309	0.1	1.0
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	0.2369888093695468	0.1	1.0
GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX_CLASS_I	0.23696056582891442	0.3	1.0
GNF2_CBFB	0.23691155068349304	0.1	1.0
REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION	0.2368767556358021	0.3	1.0
GOMF_DAMAGED_DNA_BINDING	0.23686691529741738	0.1	1.0
GOBP_TRANSCYTOSIS	0.2368584191293511	0.2	1.0
NAGY_STAGA_COMPONENTS_HUMAN	0.23684057142753825	0.3	1.0
EPPERT_LSC_R	0.23678347347389647	0.1	1.0
GOMF_PROTEIN_SERINE_PHOSPHATASE_ACTIVITY	0.2367778900683164	0.1	1.0
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN	0.23673839270461144	0.1	1.0
MORF_RAD54L	0.23672908824897895	0.1	1.0
GOMF_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	0.23669474548391656	0.1	1.0
GOCC_EXORIBONUCLEASE_COMPLEX	0.23665763256924732	0.2	1.0
GOMF_SELENIUM_BINDING	0.23662583767949802	0.2	1.0
MODULE_308	0.23659521439289347	0.1	1.0
HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER	0.23658735050933974	0.1	1.0
PID_E2F_PATHWAY	0.23657492671305194	0.1	1.0
GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_DN	0.23653847253508808	0.1	1.0
GOBP_RRNA_CATABOLIC_PROCESS	0.2365346433543305	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	0.23637691931818106	0.3	1.0
GCM_PTPRD	0.23634585555719145	0.1	1.0
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	0.2363153293611492	0.1	1.0
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	0.23622953495083499	0.1	1.0
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	0.23622211761965817	0.1	1.0
PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.23613206776657494	0.1	1.0
MIR6854_5P	0.2360302481901454	0.1	1.0
GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL	0.23594983363489444	0.4	1.0
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_UP	0.23584751396588766	0.4	1.0
GOCC_GAMMA_SECRETASE_COMPLEX	0.2357571040070435	0.1	1.0
GOCC_SNARE_COMPLEX	0.2357403705963717	0.1	1.0
GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	0.2357172616872067	0.1	1.0
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN	0.23571203660676604	0.1	1.0
EHLERS_ANEUPLOIDY_UP	0.23564051230255104	0.1	1.0
HOWARD_T_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP	0.23557002339850758	0.1	1.0
GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_REGULATOR_ACTIVITY	0.2355451087133304	0.5	1.0
GTCNYYATGR_UNKNOWN	0.23551495956592625	0.1	1.0
MORF_UNG	0.23545127656446893	0.1	1.0
GSE7348_LPS_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_DN	0.23540641862918502	0.1	1.0
GSE3982_EOSINOPHIL_VS_TH2_DN	0.23538651441293768	0.1	1.0
HP_ABNORMAL_PROPORTION_OF_CD8_POSITIVE_T_CELLS	0.23538557636079682	0.3	1.0
MIR3184_3P	0.23537973110714874	0.1	1.0
HP_EVERTED_UPPER_LIP_VERMILION	0.23534122570392493	0.1	1.0
GOMF_ATPASE_ACTIVATOR_ACTIVITY	0.2352987293261114	0.1	1.0
GOMF_3_HYDROXYACYL_COA_DEHYDROGENASE_ACTIVITY	0.23522376445611431	0.4	1.0
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_DN	0.23510762064874002	0.1	1.0
MIR7108_5P	0.23503009679456058	0.1	1.0
GNF2_PRDX2	0.2350268913145295	0.1	1.0
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	0.2349997750240977	0.1	1.0
GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	0.23492227588355166	0.1	1.0
MIR7109_3P	0.23491292892882293	0.1	1.0
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_DN	0.23491144120551197	0.1	1.0
GNF2_VAV1	0.23488834312415882	0.1	1.0
MIR4661_3P	0.23482612095705527	0.1	1.0
PID_MAPK_TRK_PATHWAY	0.2348145731622208	0.1	1.0
RUAN_RESPONSE_TO_TNF_UP	0.2347620848112125	0.2	1.0
HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_1DY_DN	0.2347238415869318	0.1	1.0
MARTIN_INTERACT_WITH_HDAC	0.23455314716209383	0.1	1.0
HP_AVASCULAR_NECROSIS_OF_THE_CAPITAL_FEMORAL_EPIPHYSIS	0.23450989592041324	0.1	1.0
BIOCARTA_RANKL_PATHWAY	0.23447930857855517	0.2	1.0
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN	0.23440460677838923	0.1	1.0
MODULE_73	0.23435927166134896	0.2	1.0
GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP	0.23428225586025578	0.1	1.0
TCTGATC_MIR383	0.23402981646948104	0.1	1.0
TERAO_AOX4_TARGETS_HG_UP	0.23402783009203018	0.1	1.0
ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	0.23402033680305823	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT	0.23393046751161664	0.1	1.0
GOMF_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	0.2339165545087735	0.2	1.0
GOMF_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.23388315919926653	0.1	1.0
IPA_PSAP_UP	0.23383787420117616	0.5	1.0
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.2338244324176016	0.1	1.0
MIR493_3P	0.23375415991138182	0.1	1.0
WP_REGUCALCIN_IN_PROXIMAL_TUBULE_EPITHELIAL_KIDNEY_CELLS	0.2337386248449122	0.2	1.0
GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION	0.233717378709359	0.1	1.0
HP_OVERLAPPING_TOE	0.2334207363026283	0.1	1.0
HP_PREMATURE_SKIN_WRINKLING	0.2333909206981021	0.1	1.0
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	0.23329988801066395	0.1	1.0
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.2332074073127909	0.1	1.0
GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP	0.23318267136401608	0.1	1.0
FINETTI_BREAST_CANCERS_KINOME_BLUE	0.23317380666927456	0.3	1.0
HP_SEVERE_POSTNATAL_GROWTH_RETARDATION	0.23307736955806926	0.3	1.0
MIR4527	0.23299847277085384	0.1	1.0
HP_ABNORMALITY_OF_EXOCRINE_PANCREAS_PHYSIOLOGY	0.23284663636970843	0.1	1.0
WP_EGFEGFR_SIGNALING_PATHWAY	0.23284578581868537	0.1	1.0
WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	0.2328435342056327	0.1	1.0
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.2327146013183059	0.1	1.0
BIOCARTA_CK1_PATHWAY	0.2326872126682399	0.2	1.0
HP_EXCESSIVE_DAYTIME_SOMNOLENCE	0.23265584190108013	0.1	1.0
GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY	0.23259918438129618	0.4	1.0
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_UP	0.23247646548836537	0.4	1.0
MARSON_FOXP3_TARGETS_UP	0.23245296378538743	0.1	1.0
YANG_BREAST_CANCER_ESR1_LASER_DN	0.23244556328550395	0.1	1.0
GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS	0.23244466684937634	0.2	1.0
GOCC_HOST_CELLULAR_COMPONENT	0.23219870951658858	0.1	1.0
MORF_GMPS	0.23184854438494915	0.1	1.0
GCM_MSN	0.23183871470198034	0.1	1.0
REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES	0.231809595424098	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	0.2318014804051976	0.2	1.0
YIH_RESPONSE_TO_ARSENITE_C3	0.23177877147993767	0.1	1.0
GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_DN	0.23175717276031654	0.1	1.0
GOBP_RETINAL_METABOLIC_PROCESS	0.2317539236229105	0.5	1.0
GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DEVELOPMENT	0.23174078965887013	0.2	1.0
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.23160137279442658	0.1	1.0
GOBP_FUCOSYLATION	0.2315208999632172	0.1	1.0
GOMF_HEME_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.23147836619339338	0.3	1.0
WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER	0.2314266229081543	0.1	1.0
GOMF_VOLTAGE_GATED_ANION_CHANNEL_ACTIVITY	0.23138489660841363	0.1	1.0
GNF2_BNIP3L	0.23121875739478967	0.1	1.0
MIR5011_3P	0.23121782718275635	0.1	1.0
BOYLAN_MULTIPLE_MYELOMA_C_UP	0.2311442234176163	0.1	1.0
IPA_RARG_DN	0.2309921526013573	0.3	1.0
MORF_CDC10	0.23085742102516144	0.1	1.0
GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN	0.23078993804662967	0.1	1.0
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE	0.23078736644614048	0.1	1.0
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	0.23075660733536896	0.1	1.0
GOMF_LYSOPHOSPHATIDIC_ACID_ACYLTRANSFERASE_ACTIVITY	0.23068719171315	0.1	1.0
GOCC_SYNAPTONEMAL_STRUCTURE	0.23067985088255477	0.1	1.0
HP_ABNORMAL_MORPHOLOGY_OF_THE_LIMBIC_SYSTEM	0.2306607454304349	0.1	1.0
