	Enrichment	P-Value	Q-Value
HP_CENTRALLY_NUCLEATED_SKELETAL_MUSCLE_FIBERS	0.42853421561009253	0.1	1.0
GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_CATABOLIC_PROCESS	0.42838881779988175	0.4	1.0
GOBP_MODULATION_BY_SYMBIONT_OF_HOST_PROCESS	0.4282698865699938	0.1	1.0
GOMF_GLUCOSIDASE_ACTIVITY	0.428256928886464	0.1	1.0
GOBP_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS	0.42805339080307614	0.1	1.0
HP_SHORT_FACE	0.42804262842199003	0.4	1.0
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	0.4280166424057656	0.1	1.0
IPA_MAX_DN	0.4280002123977416	0.1	1.0
HP_DECREASED_METHYLMALONYL_COA_MUTASE_ACTIVITY	0.42794191335152215	0.3	1.0
GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS	0.4279186731390885	0.2	1.0
HP_DYSDIADOCHOKINESIS	0.4279042568721264	0.1	1.0
GOBP_ONCOSTATIN_M_MEDIATED_SIGNALING_PATHWAY	0.42788400406013344	0.3	1.0
TERAO_AOX4_TARGETS_HG_UP	0.4278771859886417	0.1	1.0
REACTOME_RAP1_SIGNALLING	0.4278277620898515	0.1	1.0
GOCC_NUCLEAR_PORE_CENTRAL_TRANSPORT_CHANNEL	0.4278267996335206	0.3	1.0
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	0.42768844324229477	0.1	1.0
HP_TITUBATION	0.4276409780303156	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	0.42762420740150964	0.1	1.0
PID_IGF1_PATHWAY	0.4275986730910651	0.1	1.0
HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_UP	0.4275811312648862	0.1	1.0
HP_STOMACH_CANCER	0.42754495327112757	0.1	1.0
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	0.42748635694125364	0.5	1.0
HP_HAND_MUSCLE_WEAKNESS	0.42748339209887354	0.1	1.0
GOBP_HISTONE_H4_K5_ACETYLATION	0.42743859745123336	0.2	1.0
GOBP_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION	0.4273833945183763	0.4	1.0
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.4273783512684616	0.1	1.0
GOBP_DNA_STRAND_RENATURATION	0.42723572664728887	0.2	1.0
GOCC_MICROTUBULE_PLUS_END	0.4272099576233994	0.1	1.0
MIR591	0.4272075227248525	0.1	1.0
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0.4271659064708666	0.3	1.0
HP_CRANIAL_NERVE_COMPRESSION	0.4269963158127737	0.1	1.0
MIR326	0.42698737266576947	0.1	1.0
GOBP_CELLULAR_HYPOTONIC_RESPONSE	0.42697823297670556	0.3	1.0
PLASARI_NFIC_TARGETS_BASAL_UP	0.4269472731550243	0.1	1.0
TERAMOTO_OPN_TARGETS_CLUSTER_5	0.4269444971149332	0.2	1.0
GOCC_SARCOPLASMIC_RETICULUM_LUMEN	0.42692865719687983	0.3	1.0
GOMF_OXIDIZED_DNA_BINDING	0.42689314114770177	0.1	1.0
MIR105_3P	0.42684938994340926	0.4	1.0
GOBP_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS	0.4268121994786895	0.5	1.0
IPA_DNMT1_DN	0.42680882059143505	0.3	1.0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	0.42680227996768705	0.2	1.0
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_336HR_UP	0.4267759798217687	0.1	1.0
GOBP_CARNITINE_METABOLIC_PROCESS	0.4266716413755332	0.1	1.0
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS	0.4266626443810379	0.2	1.0
HP_BLADDER_DIVERTICULUM	0.4266540726187756	0.3	1.0
HP_HYPOCALCIURIA	0.42663290596271103	0.3	1.0
GOBP_POLYPHOSPHATE_CATABOLIC_PROCESS	0.42663108146529005	0.5	1.0
GOMF_EXOPOLYPHOSPHATASE_ACTIVITY	0.42663108146529005	0.5	1.0
BIOCARTA_TRKA_PATHWAY	0.42659787160942586	0.1	1.0
HP_EYELID_APRAXIA	0.42647029440514655	0.4	1.0
HP_BRUSHFIELD_SPOTS	0.42645611646372056	0.2	1.0
GOMF_SIALIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.4264282826180411	0.3	1.0
GOBP_SIALIC_ACID_TRANSPORT	0.4264282826180411	0.3	1.0
PID_TCR_CALCIUM_PATHWAY	0.4264209456969078	0.1	1.0
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	0.4264177917674126	0.2	1.0
KLEIN_TARGETS_OF_BCR_ABL1_FUSION	0.42638080815229346	0.1	1.0
WP_IL17_SIGNALING_PATHWAY	0.4263172072089606	0.1	1.0
PLASARI_NFIC_TARGETS_BASAL_DN	0.42627318860564367	0.1	1.0
DER_IFN_BETA_RESPONSE_DN	0.42626472964273926	0.2	1.0
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.426247354740009	0.1	1.0
REACTOME_SIGNALING_BY_EGFR	0.426172586961778	0.1	1.0
HP_MOOD_SWINGS	0.426127779369293	0.1	1.0
GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS	0.42608202873227474	0.1	1.0
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	0.4258546776690784	0.2	1.0
SA_G1_AND_S_PHASES	0.42579835341716227	0.1	1.0
GOMF_PHOSPHATIDIC_ACID_BINDING	0.4257245739892623	0.1	1.0
GOCC_TRANSCRIPTION_FACTOR_TFIIH_HOLO_COMPLEX	0.4256551832667072	0.2	1.0
HP_INTELLECTUAL_DISABILITY_PROGRESSIVE	0.42565434969154703	0.1	1.0
MIR1267	0.42562060712486116	0.1	1.0
REACTOME_RHOC_GTPASE_CYCLE	0.4255964753622023	0.1	1.0
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	0.42557647716932195	0.1	1.0
HALLMARK_TGF_BETA_SIGNALING	0.425467911048449	0.1	1.0
MTHFD1_TARGET_GENES	0.42543480948580453	0.3	1.0
CCTGAGT_MIR510	0.42542128617101227	0.1	1.0
BIOCARTA_GLEEVEC_PATHWAY	0.4253962956425936	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	0.42538148871272197	0.4	1.0
HP_EPIPHYSEAL_STIPPLING	0.4253607949812211	0.1	1.0
GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.42535014729513093	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	0.42528385686091313	0.1	1.0
UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN	0.4252534287116313	0.1	1.0
GOBP_REGULATION_OF_PODOSOME_ASSEMBLY	0.4252497140935275	0.5	1.0
HP_INTESTINAL_BLEEDING	0.42522367285359514	0.5	1.0
GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS	0.4251669981223655	0.1	1.0
MIR8059	0.42511543935593327	0.1	1.0
BIOCARTA_SET_PATHWAY	0.4250854252264105	0.3	1.0
HP_CALCIFICATION_OF_THE_AORTA	0.42487950388778445	0.1	1.0
HP_RETINAL_NEOVASCULARIZATION	0.42485362008702604	0.3	1.0
GOBP_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	0.42485057022361783	0.3	1.0
KANG_DOXORUBICIN_RESISTANCE_DN	0.42479874330246015	0.3	1.0
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	0.42459831239609913	0.1	1.0
GOBP_RETICULOPHAGY	0.4245558048158267	0.3	1.0
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING	0.42455244931785824	0.5	1.0
GOBP_FLAVIN_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.4245228404587224	0.1	1.0
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	0.4244893255202411	0.1	1.0
HP_CHRONIC_ACTIVE_HEPATITIS	0.424413718791604	0.5	1.0
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_CROSSLINKING_AGENTS	0.4243916056542468	0.2	1.0
IPA_FIGLA_UP	0.4243588864515106	0.4	1.0
GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	0.4243347700058337	0.3	1.0
HP_SHORTENING_OF_ALL_MIDDLE_PHALANGES_OF_THE_FINGERS	0.4242632758682896	0.3	1.0
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	0.4242568829588465	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	0.42420486691495407	0.1	1.0
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	0.4240855796549928	0.1	1.0
IPA_TFDP1_UP	0.4240446716900883	0.3	1.0
GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	0.4240127193804108	0.4	1.0
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	0.42396927456874217	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	0.42389773882693116	0.4	1.0
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.4238715713844611	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS_ENGULFMENT	0.4238421652073139	0.2	1.0
GNF2_DDX5	0.42378794588367713	0.1	1.0
RODRIGUES_THYROID_CARCINOMA_UP	0.4237637207219447	0.1	1.0
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	0.42371507186696455	0.1	1.0
HAHTOLA_CTCL_CUTANEOUS	0.4236815300605041	0.1	1.0
GOMF_INOSITOL_TETRAKISPHOSPHATE_PHOSPHATASE_ACTIVITY	0.423675573592691	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	0.42367392414516686	0.1	1.0
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN	0.42366409278483497	0.1	1.0
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	0.4236511770944471	0.1	1.0
GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	0.42358623484961816	0.2	1.0
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION	0.42357490205616444	0.1	1.0
WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS	0.4235490104401094	0.1	1.0
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM	0.4235387834945813	0.2	1.0
GOBP_L_SERINE_TRANSPORT	0.42347840467426534	0.4	1.0
GOMF_L_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.42347840467426534	0.2	1.0
GOCC_RNAI_EFFECTOR_COMPLEX	0.42347553271359106	0.2	1.0
GOCC_CYTOSOLIC_PROTEASOME_COMPLEX	0.42344711879584696	0.2	1.0
HP_INCREASED_LDL_CHOLESTEROL_CONCENTRATION	0.42341659297833223	0.1	1.0
GOMF_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_ACTIVITY	0.42318927221578484	0.2	1.0
KEGG_LONG_TERM_DEPRESSION	0.42310956845243197	0.1	1.0
HP_ELFIN_FACIES	0.4230826249848197	0.3	1.0
HP_TAPERED_SPERM_HEAD	0.42291477092518737	0.3	1.0
HP_INTERPHALANGEAL_JOINT_EROSIONS	0.42290528624691254	0.3	1.0
GOCC_MHC_PROTEIN_COMPLEX	0.4228422324229957	0.1	1.0
GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	0.4228023973873267	0.1	1.0
GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.42274578012338054	0.4	1.0
GOMF_GTPASE_ACTIVATING_PROTEIN_BINDING	0.42269034648884607	0.2	1.0
GOBP_CELLULAR_HYPEROSMOTIC_SALINITY_RESPONSE	0.4226629870525945	0.5	1.0
GOBP_AMINO_SUGAR_CATABOLIC_PROCESS	0.42265193251602534	0.1	1.0
GOBP_DETECTION_OF_MUSCLE_STRETCH	0.4226377506074887	0.3	1.0
HP_BILATERAL_TALIPES_EQUINOVARUS	0.4226289656222993	0.1	1.0
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.42260687872151764	0.1	1.0
GOBP_HEPOXILIN_METABOLIC_PROCESS	0.4225116597956611	0.1	1.0
HWANG_PROSTATE_CANCER_MARKERS	0.42250125234750086	0.1	1.0
GOBP_AMINO_ACID_BETAINE_BIOSYNTHETIC_PROCESS	0.42246739506419273	0.4	1.0
GOBP_NEGATIVE_REGULATION_OF_TUBULIN_DEACETYLATION	0.4224378963603872	0.6	1.0
HP_MULTIFOCAL_SEIZURES	0.4224239967041297	0.3	1.0
GOBP_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	0.42241013589160187	0.1	1.0
IPA_STAT5A_DN	0.4223899804655495	0.1	1.0
GOMF_CALCIUM_INDEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY	0.42238740504652417	0.4	1.0
GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	0.42238495891415534	0.1	1.0
GOCC_CYTOPLASMIC_SIDE_OF_LYSOSOMAL_MEMBRANE	0.42236315280426945	0.3	1.0
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	0.4223202256580385	0.3	1.0
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_TRANSMEMBRANE_ELECTROCHEMICAL_GRADIENT	0.4222618706001973	0.3	1.0
GOBP_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	0.4222571733420258	0.6	1.0
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.42224480988553387	0.1	1.0
PID_LYSOPHOSPHOLIPID_PATHWAY	0.42212227128783597	0.1	1.0
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	0.4220948466199141	0.3	1.0
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	0.4220882864887521	0.1	1.0
GOBP_ACTIVATION_OF_JNKK_ACTIVITY	0.4220641934598536	0.4	1.0
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	0.42190669913637396	0.2	1.0
HP_THYROIDITIS	0.421901587703579	0.1	1.0
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS	0.4219015252397874	0.1	1.0
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.4218673410254256	0.2	1.0
GOBP_REGULATION_OF_PROTEIN_ADP_RIBOSYLATION	0.42186576418144384	0.6	1.0
MIR381_5P	0.421786664320922	0.2	1.0
MCDOWELL_ACUTE_LUNG_INJURY_DN	0.4217630889568071	0.1	1.0
GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY	0.4217567504886412	0.1	1.0
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_NON_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP	0.4217412670666933	0.1	1.0
HP_APLASIA_OF_THE_PHALANGES_OF_THE_TOES	0.4217348134886043	0.3	1.0
GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	0.4216562360019169	0.1	1.0
GOMF_PURINE_RIBONUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.42159700981723497	0.1	1.0
GOBP_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION	0.42152867734814436	0.1	1.0
GOCC_MLL3_4_COMPLEX	0.4215221874242571	0.3	1.0
MODULE_277	0.42149205031008563	0.1	1.0
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.42146837693562444	0.1	1.0
GOCC_PLATELET_DENSE_TUBULAR_NETWORK	0.42141288116019404	0.3	1.0
GOCC_ESC_E_Z_COMPLEX	0.42139295613881206	0.2	1.0
GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY	0.4213727183470447	0.2	1.0
GOBP_INTRACELLULAR_LIPID_TRANSPORT	0.4212967201441616	0.1	1.0
HP_VERTICAL_NYSTAGMUS	0.4212630499351667	0.2	1.0
HP_THICK_CEREBRAL_CORTEX	0.4212281806690531	0.4	1.0
HP_PARATHYROID_HYPERPLASIA	0.4212141448297295	0.6	1.0
MIR564	0.421113997870838	0.3	1.0
HP_FIBROADENOMA_OF_THE_BREAST	0.42110734071558037	0.2	1.0
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	0.4210514100403505	0.4	1.0
HP_DECREASED_CIRCULATING_COPPER_CONCENTRATION	0.42103416202275834	0.5	1.0
REACTOME_SIGNALING_BY_MST1	0.4210070500357291	0.3	1.0
LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_POLYSACCHARIDE_ANTIBODY_3DY_POSITIVE	0.42091751968804203	0.1	1.0
MODULE_236	0.4208543645364717	0.3	1.0
GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.4207363417950869	0.1	1.0
BIOCARTA_CELLCYCLE_PATHWAY	0.4206717357818679	0.1	1.0
HP_CEREBRAL_PALSY	0.42065785297152336	0.1	1.0
HP_PARATHYROID_CARCINOMA	0.42063129361716595	0.2	1.0
GOCC_CHECKPOINT_CLAMP_COMPLEX	0.4206262495786069	0.1	1.0
MODULE_366	0.4205953296586266	0.1	1.0
HP_LEIOMYOSARCOMA	0.42056864900865504	0.1	1.0
WP_16P112_DISTAL_DELETION_SYNDROME	0.42049690581037424	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	0.42046644954657214	0.3	1.0
WELCH_GATA1_TARGETS	0.42043628856535387	0.1	1.0
GOMF_CAMP_RESPONSE_ELEMENT_BINDING	0.4204052578320657	0.2	1.0
GOCC_EGG_COAT	0.420401690010355	0.6	1.0
PID_HDAC_CLASSII_PATHWAY	0.42039837837800825	0.1	1.0
GOBP_GOLGI_TO_VACUOLE_TRANSPORT	0.4201569977343134	0.1	1.0
WP_NAD_METABOLISM_SIRTUINS_AND_AGING	0.4200880391648128	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	0.42007657070900084	0.1	1.0
WP_IL4_SIGNALING_PATHWAY	0.42006307014736116	0.1	1.0
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	0.4200383247696418	0.1	1.0
GOMF_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.4199569634100103	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT	0.4199433130083194	0.3	1.0
GOBP_SECONDARY_PALATE_DEVELOPMENT	0.4199377735994192	0.1	1.0
GOMF_PURINE_DEOXYRIBONUCLEOTIDE_BINDING	0.4198936644632704	0.1	1.0
ROETH_TERT_TARGETS_DN	0.4198739286161372	0.3	1.0
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	0.4198510652691889	0.1	1.0
HP_FACIAL_DIPLEGIA	0.4198183508618211	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	0.4197456927427013	0.1	1.0
REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS	0.4197316221024254	0.3	1.0
GOBP_NEURON_PROJECTION_ORGANIZATION	0.4196695585334084	0.1	1.0
REACTOME_INOSITOL_PHOSPHATE_METABOLISM	0.4196237126544338	0.1	1.0
GOCC_DEUTEROSOME	0.41951232299563185	0.5	1.0
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.41949994880978553	0.1	1.0
GOBP_INCLUSION_BODY_ASSEMBLY	0.4193609253486858	0.1	1.0
KIM_MYCL1_AMPLIFICATION_TARGETS_DN	0.4193468997618367	0.1	1.0
GNF2_CD48	0.4193430333353765	0.1	1.0
GOMF_FOUR_WAY_JUNCTION_HELICASE_ACTIVITY	0.41928256502813815	0.5	1.0
GOBP_PHOSPHATIDYLETHANOLAMINE_BIOSYNTHETIC_PROCESS	0.41927889295712306	0.1	1.0
GOBP_TRYPTOPHAN_METABOLIC_PROCESS	0.4192585501114883	0.1	1.0
HOFT_PBMC_TICE_BCG_RBCG_AG85A_AG85B_AGE_18_40YO_CORRELATED_WITH_WHOLE_BLOOD_BACTERICIDAL_ACTIVITY_NEGATIVE	0.41905049461351623	0.1	1.0
GOBP_CELL_MIGRATION_IN_HINDBRAIN	0.419028667384891	0.1	1.0
GOCC_COP9_SIGNALOSOME	0.41897309039304903	0.1	1.0
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	0.41891508278180156	0.1	1.0
HP_CONFUSION	0.418904738842364	0.1	1.0
HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN	0.41889615581630824	0.1	1.0
WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION	0.4188132480258626	0.1	1.0
HP_ELEVATED_SYSTOLIC_BLOOD_PRESSURE	0.4187433403487982	0.1	1.0
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALLING	0.4185556409652951	0.1	1.0
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_BINDING	0.41854819650141784	0.1	1.0
REACTOME_INTRA_GOLGI_TRAFFIC	0.418459816396444	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	0.41836527325342054	0.2	1.0
HP_POSITIVE_ROMBERG_SIGN	0.4183404073554994	0.2	1.0
HP_RIB_SEGMENTATION_ABNORMALITIES	0.4183356917439527	0.5	1.0
ZHAN_MULTIPLE_MYELOMA_CD2_UP	0.4183352653528781	0.1	1.0
HP_EXERTIONAL_DYSPNEA	0.4183270611983548	0.1	1.0
GOBP_HISTONE_H2A_PHOSPHORYLATION	0.41830547471651164	0.3	1.0
HP_LOWER_LIMB_AMYOTROPHY	0.41828261762261854	0.1	1.0
GOMF_PHOSPHATIDYLETHANOLAMINE_BINDING	0.4182338337078096	0.1	1.0
GOBP_PROTEIN_DEMETHYLATION	0.41820195248023595	0.2	1.0
GOCC_DENDRITIC_SPINE_NECK	0.4181956396044358	0.2	1.0
HP_ABNORMALITY_OF_VISUAL_EVOKED_POTENTIALS	0.41813335790401196	0.1	1.0
BIOCARTA_NPC_PATHWAY	0.4180570044384254	0.2	1.0
GOCC_NEURONAL_DENSE_CORE_VESICLE_MEMBRANE	0.41803582762763986	0.5	1.0
CAO_BLOOD_FLUZONE_AGE_05_14YO_CORRELATED_WITH_H3N1_HI_TITER_1DY_POSITIVE	0.41802412591337956	0.3	1.0
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	0.41797918545779855	0.7	1.0
HP_POLYARTICULAR_ARTHROPATHY	0.4179207725461269	0.3	1.0
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	0.4179054549764134	0.1	1.0
MORI_PLASMA_CELL_UP	0.41780517493896774	0.1	1.0
BAKER_HEMATOPOIESIS_STAT3_TARGETS	0.41770975199672555	0.1	1.0
WP_CANCER_IMMUNOTHERAPY_BY_PD1_BLOCKADE	0.41769520757660195	0.1	1.0
HP_LIMITED_KNEE_EXTENSION	0.41766107581474055	0.3	1.0
GNF2_CARD15	0.41763208559058307	0.1	1.0
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	0.4174753276108036	0.1	1.0
GOMF_TRNA_CYTOSINE_METHYLTRANSFERASE_ACTIVITY	0.41733498586587453	0.1	1.0
BIOCARTA_RANKL_PATHWAY	0.4173341864762475	0.3	1.0
PPARA_01	0.41732051322996133	0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	0.4172117741087807	0.1	1.0
HP_MILD_SHORT_STATURE	0.4170276352088068	0.1	1.0
GENTILE_UV_RESPONSE_CLUSTER_D5	0.4169686720730205	0.1	1.0
HP_ALACRIMA	0.41696107165084456	0.1	1.0
HP_URETERAL_OBSTRUCTION	0.41695970091356876	0.1	1.0
HP_HYPOPLASTIC_DERMOEPIDERMAL_HEMIDESMOSOMES	0.416870774405693	0.2	1.0
HIPC_SIGNATURES_PROJECT_PBMC_TRIVALENT_INFLUENZA_VACCINE_HIGH_RESPONDERS_VS_LOW_RESPONDERS_YOUNGER_ADULTS_21_35_HIGH_RESPONDERS_0D_DOWN	0.4168061637844006	0.2	1.0
HP_ABNORMAL_TRANSFERRIN_SATURATION	0.4168050058963609	0.3	1.0
GOBP_HYALURONAN_METABOLIC_PROCESS	0.41679518940144483	0.1	1.0
HP_HEAD_BANGING	0.41677544616776896	0.4	1.0
GOMF_HISTONE_ACETYLTRANSFERASE_BINDING	0.416765835769855	0.3	1.0
GOMF_ARRESTIN_FAMILY_PROTEIN_BINDING	0.4167287343497105	0.1	1.0
HP_FOCAL_HEMICLONIC_SEIZURE	0.4167156737815279	0.1	1.0
GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING	0.41670458364632534	0.1	1.0
WALLACE_PROSTATE_CANCER_DN	0.4166386012174133	0.3	1.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS	0.4165624102866888	0.1	1.0
REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION	0.41654293086814465	0.5	1.0
GOBP_PURINE_NUCLEOTIDE_SALVAGE	0.41645388573589087	0.4	1.0
BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN	0.4163862545608838	0.2	1.0
GOCC_NPBAF_COMPLEX	0.41638561539579766	0.4	1.0
GOMF_INTERLEUKIN_6_RECEPTOR_BINDING	0.4163732240539263	0.3	1.0
MORF_CNTN1	0.4162089001239647	0.1	1.0
GOBP_MAST_CELL_PROLIFERATION	0.4161954032471638	0.5	1.0
MIR517A_3P_MIR517B_3P_MIR517C_3P	0.416187327273984	0.1	1.0
GOMF_CELL_MATRIX_ADHESION_MEDIATOR_ACTIVITY	0.41611522847414434	0.4	1.0
GOBP_T_HELPER_2_CELL_DIFFERENTIATION	0.41610215462196687	0.3	1.0
GOCC_COPI_COATED_VESICLE	0.41610091980393876	0.2	1.0
GOBP_SYNAPTIC_VESICLE_TRANSPORT	0.41608895461758555	0.1	1.0
HP_BURKITT_LYMPHOMA	0.4160797183791189	0.4	1.0
ABDELMOHSEN_ELAVL4_TARGETS	0.41605391266939284	0.4	1.0
GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE	0.41600899914090145	0.8	1.0
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	0.41597974708634516	0.1	1.0
